global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
7040,7040,28160,0.00018205493688583374,3.0351037979125977,1.6004321575164795,0.003427235409617424,0.0703125,0.0001,17,5,46,22,19,18,1,0,0,0,0,0,0.359375,1,0.03,9.284223708050376e-06,0.0011883806346304482
7168,7168,28672,0.006131978705525398,10.896474838256836,1.4769330024719238,0.010134375654160976,0.33203125,0.0001,15,2,51,26,17,16,1,0,0,0,0,0,0.3984375,1,0.03,9.347253268288114e-06,0.0011964484183408786
7296,7296,29184,0.0028712451457977295,4.911069393157959,1.3983250856399536,0.0050133755430579185,0.11328125,0.0001,11,3,58,20,17,18,1,0,0,0,0,0,0.453125,1,0.03,9.170411338743634e-06,0.0011738126513591851
7424,7424,29696,-0.005791030824184418,9.153241157531738,1.4065265655517578,0.001134585589170456,0.03515625,0.0001,14,1,69,18,11,15,0,0,0,0,0,0,0.5390625,1,0.03,9.244017981302477e-06,0.001183234301606717
7552,7552,30208,-0.0010484158992767334,0.5579420924186707,1.3872430324554443,0.002750988118350506,0.09765625,0.0001,14,10,58,15,13,16,2,0,0,0,0,0,0.453125,1,0.03,9.159879702735907e-06,0.001172464601950196
7680,7680,30720,0.004659153521060944,4.065018177032471,1.3109588623046875,0.004478991962969303,0.0703125,0.0001,18,2,75,12,11,10,0,0,0,0,0,0,0.5859375,1,0.03,9.184370796333496e-06,0.0011755994619306875
7808,7808,31232,0.0052903033792972565,2.1402392387390137,1.3990322351455688,0.01137051172554493,0.57421875,0.0001,10,1,81,21,5,9,1,0,0,0,0,0,0.6328125,1,0.03,9.080888489165773e-06,0.001162353726613219
7936,7936,31744,-0.000304393470287323,6.437543869018555,1.2983548641204834,0.005352669395506382,0.1640625,0.0001,15,5,61,28,2,17,0,0,0,0,0,0,0.4765625,1,0.03,9.070791612941775e-06,0.0011610613264565472
8064,8064,32256,-0.00019924715161323547,1.4277911186218262,1.4046554565429688,0.008663943968713284,0.2734375,0.0001,18,3,69,11,7,19,1,0,0,0,0,0,0.5390625,1,0.03,8.968488891980542e-06,0.0011479665781735093
8192,8192,32768,0.006334513425827026,4.789867877960205,1.3530020713806152,0.019296810030937195,0.44140625,0.0001,16,1,61,23,1,23,3,0,0,0,0,0,0.4765625,1,0.03,8.86569932134762e-06,0.0011348095131324953
8320,8320,33280,-0.006202807649970055,3.3974528312683105,1.3236838579177856,0.0014266008511185646,0.06640625,0.0001,13,0,66,30,3,14,2,0,0,0,0,0,0.515625,1,0.03,9.07382283799052e-06,0.0011614493232627865
8448,8448,33792,0.012204261496663094,15.61462116241455,1.353871464729309,0.003057016059756279,0.0390625,0.0001,9,0,73,27,1,18,0,0,0,0,0,0,0.5703125,1,0.03,8.828715365893913e-06,0.001130075566834421
8576,8576,34304,-0.014704611152410507,1.357650637626648,1.3590861558914185,0.0023343749344348907,0.05859375,0.0001,13,0,53,34,2,26,0,0,0,0,0,0,0.4140625,1,0.03,8.875546342324014e-06,0.0011360699318174738
8704,8704,34816,-0.005668105557560921,6.4802985191345215,1.359053134918213,0.0008443677797913551,0.0078125,0.0001,14,1,35,60,1,17,0,0,0,0,0,0,0.46875,1,0.03,8.766168104301642e-06,0.0011220695173506101
8832,8832,35328,0.008718565106391907,16.544719696044922,1.416888952255249,0.0060274358838796616,0.17578125,0.0001,9,0,46,44,2,26,1,0,0,0,0,0,0.359375,1,0.03,8.798006717825047e-06,0.001126144859881606
8960,8960,35840,0.0031013451516628265,24.494007110595703,1.4308584928512573,0.005519009195268154,0.15625,0.0001,16,2,33,46,6,25,0,0,0,0,0,0,0.359375,1,0.03,8.685891941695445e-06,0.001111794168537017
9088,9088,36352,-0.00267719104886055,32.02323913574219,1.46686851978302,0.005813178606331348,0.03125,0.0001,16,1,58,29,6,18,0,0,0,0,0,0,0.453125,1,0.03,8.401796250723237e-06,0.0010754299200925743
9216,9216,36864,-0.010262280702590942,13.130228042602539,1.4596045017242432,0.0012835972011089325,0.0390625,0.0001,13,3,49,43,2,18,0,0,0,0,0,0,0.3828125,1,0.03,8.530587088273478e-06,0.0010919151472990052
9344,9344,37376,0.0028850622475147247,33.06577682495117,1.4428784847259521,0.0010562706738710403,0.01171875,0.0001,12,0,62,33,5,16,0,0,0,0,0,0,0.484375,1,0.03,8.593010313973082e-06,0.0010999053201885545
9472,9472,37888,-0.007587183266878128,13.625326156616211,1.4393843412399292,0.0004971157759428024,0.0,0.0001,7,0,55,36,6,22,2,0,0,0,0,0,0.4296875,1,0.03,8.401917202860432e-06,0.0010754454019661353
9600,9600,38400,-0.0004925858229398727,20.337932586669922,1.4314476251602173,0.0002836883068084717,0.0,0.0001,19,1,53,30,4,20,1,0,0,0,0,0,0.4140625,1,0.03,8.36286005068132e-06,0.001070446086487209
9728,9728,38912,0.00010413676500320435,11.529609680175781,1.4368882179260254,0.00020660273730754852,0.0,0.0001,19,0,60,26,11,12,0,0,0,0,0,0,0.46875,1,0.03,8.320970131592276e-06,0.0010650841768438113
9856,9856,39424,0.00011245347559452057,18.934349060058594,1.4309171438217163,0.00012375321239233017,0.0,0.0001,6,1,55,45,7,14,0,0,0,0,0,0,0.4296875,1,0.03,8.132328744636652e-06,0.0010409380793134915
9984,9984,39936,-0.002945331856608391,3.2789502143859863,1.4205255508422852,0.00033817440271377563,0.0,0.0001,9,0,64,35,11,8,1,0,0,0,0,0,0.5,1,0.03,8.166298513856418e-06,0.0010452862097736215
10112,10112,40448,-0.004716813564300537,2.622380495071411,1.3469343185424805,0.004290618933737278,0.03125,0.0001,15,1,57,38,5,10,2,0,0,0,0,0,0.4453125,1,0.03,8.064988250566785e-06,0.0010323184960725484
10240,10240,40960,0.00041081197559833527,66.95643615722656,1.332292079925537,0.001324486918747425,0.0,0.0001,18,0,62,35,4,7,2,0,0,0,0,0,0.484375,1,0.03,8.04977578994226e-06,0.0010303713011126092
10368,10368,41472,0.00040404777973890305,45.88117218017578,1.3856889009475708,0.0014373036101460457,0.00390625,0.0001,15,1,63,33,6,10,0,0,0,0,0,0,0.4921875,1,0.03,7.873227310994935e-06,0.0010077730958073516
10496,10496,41984,-0.005684424191713333,17.742977142333984,1.4232374429702759,0.0005552079528570175,0.0,0.0001,14,0,59,34,8,13,0,0,0,0,0,0,0.4609375,1,0.03,7.755576234558248e-06,0.0009927137580234557
10624,10624,42496,-0.005539171397686005,2.172666311264038,1.402874231338501,0.00045168399810791016,0.00390625,0.0001,16,2,62,30,8,9,1,0,0,0,0,0,0.484375,1,0.03,7.781803788020625e-06,0.00099607088486664
10752,10752,43008,-0.002089455723762512,88.09870147705078,1.3541405200958252,0.0012783799320459366,0.03125,0.0001,20,2,54,36,8,8,0,0,0,0,0,0,0.421875,1,0.03,7.954870078208387e-06,0.0010182233700106735
10880,10880,43520,0.0005622208118438721,4.257059097290039,1.3154771327972412,0.0011091316118836403,0.01953125,0.0001,19,1,59,33,7,8,1,0,0,0,0,0,0.4609375,1,0.03,7.547380196371023e-06,0.0009660646651354909
11008,11008,44032,-0.0003217831254005432,11.289192199707031,1.2712466716766357,0.0010720985010266304,0.01953125,0.0001,23,0,67,27,5,6,0,0,0,0,0,0,0.5234375,1,0.03,7.612005909152231e-06,0.0009743367563714855
11136,11136,44544,-0.019227832555770874,3.35713529586792,1.2500277757644653,0.0027663083747029305,0.0234375,0.0001,22,0,61,30,7,7,1,0,0,0,0,0,0.4765625,1,0.03,7.32833412087075e-06,0.000938026767471456
11264,11264,45056,-0.021019306033849716,5.9759955406188965,1.2060377597808838,0.004782808944582939,0.2109375,0.0001,17,1,62,34,4,10,0,0,0,0,0,0,0.484375,1,0.03,7.3893720404782925e-06,0.0009458396211812214
