global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
8832,8832,35328,0.041471414268016815,2.3028016090393066,1.3486158847808838,0.01359782088547945,0.484375,0.0001,13,3,18,4,45,45,0,0,0,0,0,0,0.3515625,1,0.03,0.0027915386891095295,0.3573169522060198
8960,8960,35840,0.019576318562030792,0.8792227506637573,1.4165040254592896,0.003591323271393776,0.08984375,0.0001,11,5,14,5,47,46,0,0,0,0,0,0,0.3671875,1,0.03,0.0032984814531573647,0.4222056260041427
9088,9088,36352,0.023668229579925537,2.630173683166504,1.3857959508895874,0.005375232547521591,0.26171875,0.0001,5,2,19,5,36,61,0,0,0,0,0,0,0.4765625,1,0.03,0.003875480245937979,0.4960614714800613
9216,9216,36864,-0.0037541463971138,0.3470107913017273,1.4484434127807617,0.00945594534277916,0.21875,0.0001,7,3,16,5,38,59,0,0,0,0,0,0,0.4609375,1,0.03,0.008357280203313167,1.0697318660240853
9344,9344,37376,0.03923271596431732,2.952268123626709,1.4811630249023438,0.03715326264500618,0.390625,0.0001,9,4,23,5,30,57,0,0,0,0,0,0,0.4453125,1,0.03,0.00889331385604919,1.1383441735742963
9472,9472,37888,0.005365021526813507,14.501729965209961,1.4960193634033203,0.013256823644042015,0.30078125,0.0001,7,2,35,6,24,54,0,0,0,0,0,0,0.421875,1,0.03,0.003959874053833801,0.5068638788907265
9600,9600,38400,-0.02512878179550171,10.36008071899414,1.5790163278579712,0.009191815741360188,0.1875,0.0001,19,2,37,3,20,47,0,0,0,0,0,0,0.3671875,1,0.03,0.00661060443627548,0.8461573678432615
9728,9728,38912,0.024966757744550705,9.913930892944336,1.6300476789474487,0.010965568944811821,0.21875,0.0001,21,8,33,5,17,44,0,0,0,0,0,0,0.34375,1,0.03,0.005950309121203645,0.7616395675140666
9856,9856,39424,0.015763841569423676,2.379441976547241,1.6356183290481567,0.0019436832517385483,0.01953125,0.0001,21,13,31,7,22,34,0,0,0,0,0,0,0.265625,1,0.03,0.0028630382350343098,0.36646889408439165
9984,9984,39936,-0.0005068928003311157,94.49227142333984,1.5880756378173828,0.011386522091925144,0.1875,0.0001,30,16,27,7,20,28,0,0,0,0,0,0,0.234375,1,0.03,0.0001354161167910206,0.01733326294925064
10112,10112,40448,-0.01669529266655445,10.386136054992676,1.6064786911010742,0.012964252382516861,0.3359375,0.0001,31,9,34,2,21,31,0,0,0,0,0,0,0.265625,1,0.03,0.0015474489292444105,0.19807346294328454
10240,10240,40960,0.005071312189102173,22.61774253845215,1.6326732635498047,0.003980625420808792,0.0859375,0.0001,29,10,33,4,16,36,0,0,0,0,0,0,0.28125,1,0.03,0.0013428582602728056,0.17188585731491912
10368,10368,41472,0.004782404750585556,5.80482292175293,1.636955738067627,0.0033077839761972427,0.07421875,0.0001,33,11,27,6,24,27,0,0,0,0,0,0,0.2578125,1,0.03,0.0003262681951810009,0.04176232898316812
10496,10496,41984,0.0031418576836586,3.717780828475952,1.6034369468688965,0.006458672694861889,0.2109375,0.0001,31,9,35,5,27,21,0,0,0,0,0,0,0.2734375,1,0.03,0.001993794421707662,0.25520568597858073
10624,10624,42496,0.00554443895816803,24.23919105529785,1.6077996492385864,0.002420010045170784,0.04296875,0.0001,29,7,44,3,19,26,0,0,0,0,0,0,0.34375,1,0.03,0.0001972456733483341,0.025247446188586764
10752,10752,43008,-0.008002102375030518,43.22389221191406,1.6319007873535156,0.0020598024129867554,0.04296875,0.0001,29,13,30,4,16,36,0,0,0,0,0,0,0.28125,1,0.03,3.751680777952515e-05,0.0048021513957792195
10880,10880,43520,0.00188499316573143,17.993221282958984,1.6664272546768188,0.0011940430849790573,0.0234375,0.0001,32,7,34,2,24,29,0,0,0,0,0,0,0.265625,1,0.03,3.7920104844602065e-05,0.004853773420109064
11008,11008,44032,-0.00022833049297332764,42.655521392822266,1.6904187202453613,0.00030092429369688034,0.00390625,0.0001,35,16,35,4,19,19,0,0,0,0,0,0,0.2734375,1,0.03,0.0031283090518172685,0.40042355863261037
11136,11136,44544,-0.005467131733894348,13.00355052947998,1.6767292022705078,0.0013511907309293747,0.01171875,0.0001,36,12,38,5,10,27,0,0,0,0,0,0,0.296875,1,0.03,0.0030577045107236245,0.39138617737262393
11264,11264,45056,-0.005806095898151398,11.081588745117188,1.6428099870681763,0.002328743226826191,0.01953125,0.0001,34,10,36,5,15,28,0,0,0,0,0,0,0.28125,1,0.03,0.00314917130754111,0.40309392736526206
11392,11392,45568,0.0017198175191879272,3.838975667953491,1.5930819511413574,0.003448294475674629,0.0078125,0.0001,33,12,24,2,15,42,0,0,0,0,0,0,0.328125,1,0.03,0.00310415369256134,0.3973316726478515
11520,11520,46080,-0.00303051620721817,15.773548126220703,1.5649116039276123,0.001681588590145111,0.00390625,0.0001,40,11,19,1,11,46,0,0,0,0,0,0,0.359375,1,0.03,0.002894246958135227,0.37046361064130906
11648,11648,46592,-0.0035459771752357483,15.471772193908691,1.5504589080810547,0.0033382177352905273,0.05859375,0.0001,33,11,25,1,15,43,0,0,0,0,0,0,0.3359375,1,0.03,0.0030927184905920058,0.39586796679577674
11776,11776,47104,0.006988011300563812,4.6043901443481445,1.5304011106491089,0.003384343348443508,0.1015625,0.0001,16,18,27,1,12,53,1,0,0,0,0,0,0.4140625,1,0.03,0.006270421171677754,0.8026139099747525
11904,11904,47616,-0.005464687943458557,6.1787590980529785,1.545914649963379,0.010884775780141354,0.3203125,0.0001,14,11,40,2,11,50,0,0,0,0,0,0,0.390625,1,0.03,0.0002927958186660362,0.037477864789252635
