global_step,global_decision_step,approx_global_env_frame_step,episode,episode_decision_steps,episode_approx_env_frame_steps,episode_ext_reward,episode_int_reward,episode_total_reward,episode_final_x_pos,episode_max_x_pos,episode_mean_x_pos,visited_bins,episode_timeout,train_total_timesteps,train_max_episode_steps,frame_skip
194245,194245,776980,1426,78,312,617.0,0.0,617.0,689,689,352.14102564102564,14,0,1000000,3000,4
194462,194462,777848,1427,217,868,1567.0,0.0,1567.0,1668,1668,783.9170506912442,34,0,1000000,3000,4
194562,194562,778248,1428,100,400,616.0,0.0,616.0,693,693,372.38,14,0,1000000,3000,4
194704,194704,778816,1429,142,568,716.0,0.0,716.0,801,801,494.82394366197184,17,0,1000000,3000,4
194740,194740,778960,1430,36,144,243.0,0.0,243.0,307,307,149.44444444444446,7,0,1000000,3000,4
194910,194910,779640,1431,170,680,725.0,0.0,725.0,815,815,557.0764705882353,17,0,1000000,3000,4
194945,194945,779780,1432,35,140,235.0,0.0,235.0,300,300,162.5142857142857,7,0,1000000,3000,4
194981,194981,779924,1433,36,144,244.0,0.0,244.0,309,309,146.77777777777777,7,0,1000000,3000,4
195021,195021,780084,1434,40,160,238.0,0.0,238.0,302,302,152.525,7,0,1000000,3000,4
195140,195140,780560,1435,119,476,755.0,0.0,755.0,835,835,499.42857142857144,17,0,1000000,3000,4
195176,195176,780704,1436,36,144,242.0,0.0,242.0,305,305,156.52777777777777,7,0,1000000,3000,4
195360,195360,781440,1437,184,736,1060.0,0.0,1060.0,1154,1154,637.2228260869565,24,0,1000000,3000,4
195459,195459,781836,1438,99,396,608.0,0.0,608.0,684,684,378.4646464646465,14,0,1000000,3000,4
195665,195665,782660,1439,206,824,1029.0,0.0,1029.0,1126,1126,595.2087378640776,23,0,1000000,3000,4
195755,195755,783020,1440,90,360,635.0,0.0,635.0,709,709,383.3222222222222,15,0,1000000,3000,4
195910,195910,783640,1441,155,620,636.0,0.0,636.0,722,722,503.2,15,0,1000000,3000,4
195948,195948,783792,1442,38,152,241.0,0.0,241.0,305,305,157.94736842105263,7,0,1000000,3000,4
195982,195982,783928,1443,34,136,243.0,0.0,243.0,307,307,146.38235294117646,7,0,1000000,3000,4
196098,196098,784392,1444,116,464,611.0,0.0,611.0,690,690,378.91379310344826,14,0,1000000,3000,4
196298,196298,785192,1445,200,800,696.0,0.0,696.0,793,793,568.55,16,0,1000000,3000,4
196512,196512,786048,1446,214,856,1316.0,0.0,1316.0,1413,1413,677.6635514018692,29,0,1000000,3000,4
196547,196547,786188,1447,35,140,249.0,0.0,249.0,312,312,139.9142857142857,7,0,1000000,3000,4
196850,196850,787400,1448,303,1212,1397.0,0.0,1397.0,1515,1515,807.0990099009902,31,0,1000000,3000,4
196892,196892,787568,1449,42,168,246.0,0.0,246.0,312,312,139.04761904761904,7,0,1000000,3000,4
196998,196998,787992,1450,106,424,587.0,0.0,587.0,665,665,393.7169811320755,14,0,1000000,3000,4
197101,197101,788404,1451,103,412,611.0,0.0,611.0,687,687,367.58252427184465,14,0,1000000,3000,4
197215,197215,788860,1452,114,456,598.0,0.0,598.0,677,677,387.4824561403509,14,0,1000000,3000,4
197376,197376,789504,1453,161,644,742.0,0.0,742.0,831,831,540.7639751552795,17,0,1000000,3000,4
197425,197425,789700,1454,49,196,232.0,0.0,232.0,298,298,133.6734693877551,6,0,1000000,3000,4
197508,197508,790032,1455,83,332,612.0,0.0,612.0,686,686,345.6265060240964,14,0,1000000,3000,4
197655,197655,790620,1456,147,588,710.0,0.0,710.0,796,796,432.81632653061223,16,0,1000000,3000,4
197696,197696,790784,1457,41,164,234.0,0.0,234.0,299,299,159.6341463414634,6,0,1000000,3000,4
197967,197967,791868,1458,271,1084,1122.0,0.0,1122.0,1233,1233,629.2952029520295,25,0,1000000,3000,4
198156,198156,792624,1459,189,756,806.0,0.0,806.0,898,899,551.3597883597884,18,0,1000000,3000,4
198254,198254,793016,1460,98,392,609.0,0.0,609.0,686,686,391.01020408163265,14,0,1000000,3000,4
198529,198529,794116,1461,275,1100,1547.0,0.0,1547.0,1658,1658,722.5818181818182,34,0,1000000,3000,4
198564,198564,794256,1462,35,140,241.0,0.0,241.0,304,304,160.77142857142857,7,0,1000000,3000,4
198684,198684,794736,1463,120,480,724.0,0.0,724.0,804,804,420.9,17,0,1000000,3000,4
198718,198718,794872,1464,34,136,249.0,0.0,249.0,311,311,148.76470588235293,7,0,1000000,3000,4
198830,198830,795320,1465,112,448,631.0,0.0,631.0,710,710,352.7767857142857,15,0,1000000,3000,4
199089,199089,796356,1466,259,1036,1408.0,0.0,1408.0,1516,1516,738.1196911196911,31,0,1000000,3000,4
199122,199122,796488,1467,33,132,241.0,0.0,241.0,304,304,165.3030303030303,7,0,1000000,3000,4
199163,199163,796652,1468,41,164,234.0,0.0,234.0,300,300,155.53658536585365,7,0,1000000,3000,4
199331,199331,797324,1469,168,672,810.0,0.0,810.0,898,898,551.202380952381,18,0,1000000,3000,4
199379,199379,797516,1470,48,192,220.0,0.0,220.0,285,285,156.625,6,0,1000000,3000,4
199530,199530,798120,1471,151,604,1154.0,0.0,1154.0,1242,1242,559.3311258278146,25,0,1000000,3000,4
199573,199573,798292,1472,43,172,229.0,0.0,229.0,294,294,155.90697674418604,6,0,1000000,3000,4
199614,199614,798456,1473,41,164,231.0,0.0,231.0,297,297,156.78048780487805,6,0,1000000,3000,4
199721,199721,798884,1474,107,428,627.0,0.0,627.0,704,704,370.6448598130841,15,0,1000000,3000,4
199828,199828,799312,1475,107,428,603.0,0.0,603.0,682,682,363.2429906542056,14,0,1000000,3000,4
199939,199939,799756,1476,111,444,623.0,0.0,623.0,702,702,377.4684684684685,15,0,1000000,3000,4
200048,200048,800192,1477,109,436,602.0,0.0,602.0,680,680,377.0642201834862,14,0,1000000,3000,4
200098,200098,800392,1478,50,200,225.0,0.0,225.0,292,292,148.42,6,0,1000000,3000,4
200160,200160,800640,1479,62,248,193.0,0.0,193.0,261,261,144.03225806451613,6,0,1000000,3000,4
200293,200293,801172,1480,133,532,595.0,0.0,595.0,677,677,370.3233082706767,14,0,1000000,3000,4
200342,200342,801368,1481,49,196,207.0,0.0,207.0,273,273,156.10204081632654,6,0,1000000,3000,4
200556,200556,802224,1482,214,856,759.0,0.0,759.0,857,857,490.6214953271028,18,0,1000000,3000,4
200823,200823,803292,1483,267,1068,1016.0,0.0,1016.0,1124,1124,663.0486891385768,23,0,1000000,3000,4
200869,200869,803476,1484,46,184,215.0,0.0,215.0,281,281,166.69565217391303,6,0,1000000,3000,4
200904,200904,803616,1485,35,140,240.0,0.0,240.0,304,304,163.22857142857143,7,0,1000000,3000,4
201006,201006,804024,1486,102,408,591.0,0.0,591.0,668,668,400.1862745098039,14,0,1000000,3000,4
201120,201120,804480,1487,114,456,627.0,0.0,627.0,707,707,312.96491228070175,15,0,1000000,3000,4
201259,201259,805036,1488,139,556,597.0,0.0,597.0,681,681,385.15107913669067,14,0,1000000,3000,4
201311,201311,805244,1489,52,208,229.0,0.0,229.0,296,296,131.55769230769232,6,0,1000000,3000,4
201441,201441,805764,1490,130,520,717.0,0.0,717.0,798,798,482.24615384615385,16,0,1000000,3000,4
201480,201480,805920,1491,39,156,245.0,0.0,245.0,309,309,145.4102564102564,7,0,1000000,3000,4
201517,201517,806068,1492,37,148,246.0,0.0,246.0,311,311,150.75675675675674,7,0,1000000,3000,4
201555,201555,806220,1493,38,152,232.0,0.0,232.0,295,295,162.60526315789474,6,0,1000000,3000,4
201592,201592,806368,1494,37,148,241.0,0.0,241.0,305,305,156.8108108108108,7,0,1000000,3000,4
201631,201631,806524,1495,39,156,234.0,0.0,234.0,298,298,159.12820512820514,6,0,1000000,3000,4
201832,201832,807328,1496,201,804,1025.0,0.0,1025.0,1121,1121,603.3681592039801,23,0,1000000,3000,4
201868,201868,807472,1497,36,144,241.0,0.0,241.0,305,305,153.16666666666666,7,0,1000000,3000,4
201973,201973,807892,1498,105,420,615.0,0.0,615.0,692,692,361.5809523809524,14,0,1000000,3000,4
202010,202010,808040,1499,37,148,230.0,0.0,230.0,293,293,163.64864864864865,6,0,1000000,3000,4
202356,202356,809424,1500,346,1384,1393.0,0.0,1393.0,1519,1519,709.0606936416185,31,0,1000000,3000,4
202392,202392,809568,1501,36,144,242.0,0.0,242.0,307,307,156.91666666666666,7,0,1000000,3000,4
202430,202430,809720,1502,38,152,235.0,0.0,235.0,299,299,164.52631578947367,6,0,1000000,3000,4
202544,202544,810176,1503,114,456,595.0,0.0,595.0,674,674,389.1842105263158,14,0,1000000,3000,4
202781,202781,811124,1504,237,948,1301.0,0.0,1301.0,1404,1404,721.1561181434599,29,0,1000000,3000,4
203003,203003,812012,1505,222,888,1136.0,0.0,1136.0,1238,1238,597.1936936936937,25,0,1000000,3000,4
203036,203036,812144,1506,33,132,252.0,0.0,252.0,316,316,153.03030303030303,7,0,1000000,3000,4
203081,203081,812324,1507,45,180,218.0,0.0,218.0,285,285,162.86666666666667,6,0,1000000,3000,4
203183,203183,812732,1508,102,408,612.0,0.0,612.0,689,689,377.2647058823529,14,0,1000000,3000,4
203395,203395,813580,1509,212,848,1310.0,0.0,1310.0,1409,1409,748.9198113207547,29,0,1000000,3000,4
203562,203562,814248,1510,167,668,1039.0,0.0,1039.0,1127,1127,530.502994011976,23,0,1000000,3000,4
203677,203677,814708,1511,115,460,614.0,0.0,614.0,695,695,359.81739130434784,14,0,1000000,3000,4
203814,203814,815256,1512,137,548,761.0,0.0,761.0,845,845,472.02919708029196,17,0,1000000,3000,4
203862,203862,815448,1513,48,192,229.0,0.0,229.0,296,296,145.5625,6,0,1000000,3000,4
204148,204148,816592,1514,286,1144,1815.0,0.0,1815.0,1929,1929,1019.4020979020979,39,0,1000000,3000,4
204405,204405,817620,1515,257,1028,1325.0,0.0,1325.0,1434,1434,708.15953307393,29,0,1000000,3000,4
204659,204659,818636,1516,254,1016,1335.0,0.0,1335.0,1443,1443,714.5393700787401,29,0,1000000,3000,4
204693,204693,818772,1517,34,136,246.0,0.0,246.0,309,309,156.11764705882354,7,0,1000000,3000,4
204883,204883,819532,1518,190,760,805.0,0.0,805.0,898,898,563.1526315789474,18,0,1000000,3000,4
204927,204927,819708,1519,44,176,226.0,0.0,226.0,290,290,166.52272727272728,6,0,1000000,3000,4
205037,205037,820148,1520,110,440,620.0,0.0,620.0,698,698,349.3363636363636,14,0,1000000,3000,4
205159,205159,820636,1521,122,488,603.0,0.0,603.0,683,683,373.7950819672131,14,0,1000000,3000,4
205196,205196,820784,1522,37,148,239.0,0.0,239.0,303,303,157.86486486486487,7,0,1000000,3000,4
205240,205240,820960,1523,44,176,232.0,0.0,232.0,297,297,153.1818181818182,6,0,1000000,3000,4
205471,205471,821884,1524,231,924,1332.0,0.0,1332.0,1436,1436,707.2943722943722,29,0,1000000,3000,4
205557,205557,822228,1525,86,344,635.0,0.0,635.0,708,708,367.09302325581393,15,0,1000000,3000,4
205726,205726,822904,1526,169,676,634.0,0.0,634.0,722,723,468.3491124260355,15,0,1000000,3000,4
206016,206016,824064,1527,290,1160,1391.0,0.0,1391.0,1505,1505,780.1275862068966,31,0,1000000,3000,4
206049,206049,824196,1528,33,132,247.0,0.0,247.0,310,310,142.87878787878788,7,0,1000000,3000,4
206238,206238,824952,1529,189,756,1034.0,0.0,1034.0,1127,1127,571.2645502645503,23,0,1000000,3000,4
206281,206281,825124,1530,43,172,247.0,0.0,247.0,313,313,132.4418604651163,7,0,1000000,3000,4
206530,206530,826120,1531,249,996,1025.0,0.0,1025.0,1131,1131,635.3734939759037,23,0,1000000,3000,4
206582,206582,826328,1532,52,208,224.0,0.0,224.0,291,291,135.76923076923077,6,0,1000000,3000,4
206623,206623,826492,1533,41,164,236.0,0.0,236.0,302,302,157.2439024390244,7,0,1000000,3000,4
206780,206780,827120,1534,157,628,636.0,0.0,636.0,722,722,490.89171974522293,15,0,1000000,3000,4
206817,206817,827268,1535,37,148,244.0,0.0,244.0,307,307,149.2972972972973,7,0,1000000,3000,4
206925,206925,827700,1536,108,432,739.0,0.0,739.0,816,816,478.25,17,0,1000000,3000,4
206974,206974,827896,1537,49,196,217.0,0.0,217.0,283,283,158.0408163265306,6,0,1000000,3000,4
207103,207103,828412,1538,129,516,576.0,0.0,576.0,658,658,381.1085271317829,14,0,1000000,3000,4
207141,207141,828564,1539,38,152,241.0,0.0,241.0,306,306,142.60526315789474,7,0,1000000,3000,4
207225,207225,828900,1540,84,336,632.0,0.0,632.0,706,706,364.98809523809524,15,0,1000000,3000,4
207496,207496,829984,1541,271,1084,1407.0,0.0,1407.0,1519,1519,740.8819188191882,31,0,1000000,3000,4
207541,207541,830164,1542,45,180,228.0,0.0,228.0,294,294,149.75555555555556,6,0,1000000,3000,4
207688,207688,830752,1543,147,588,638.0,0.0,638.0,722,722,518.3673469387755,15,0,1000000,3000,4
207928,207928,831712,1544,240,960,1324.0,0.0,1324.0,1429,1429,688.7375,29,0,1000000,3000,4
208223,208223,832892,1545,295,1180,1407.0,0.0,1407.0,1524,1524,763.8813559322034,31,0,1000000,3000,4
208415,208415,833660,1546,192,768,1035.0,0.0,1035.0,1130,1130,605.0104166666666,23,0,1000000,3000,4
208646,208646,834584,1547,231,924,748.0,0.0,748.0,851,851,614.943722943723,18,0,1000000,3000,4
208837,208837,835348,1548,191,764,805.0,0.0,805.0,898,898,544.1256544502618,18,0,1000000,3000,4
208872,208872,835488,1549,35,140,245.0,0.0,245.0,308,308,151.22857142857143,7,0,1000000,3000,4
208923,208923,835692,1550,51,204,215.0,0.0,215.0,282,282,159.54901960784315,6,0,1000000,3000,4
209153,209153,836612,1551,230,920,1326.0,0.0,1326.0,1430,1430,647.5173913043478,29,0,1000000,3000,4
209189,209189,836756,1552,36,144,250.0,0.0,250.0,315,315,142.83333333333334,7,0,1000000,3000,4
209375,209375,837500,1553,186,744,1339.0,0.0,1339.0,1434,1434,715.0591397849462,29,0,1000000,3000,4
209413,209413,837652,1554,38,152,247.0,0.0,247.0,312,312,147.97368421052633,7,0,1000000,3000,4
209504,209504,838016,1555,91,364,632.0,0.0,632.0,707,707,384.31868131868134,15,0,1000000,3000,4
209543,209543,838172,1556,39,156,240.0,0.0,240.0,305,305,148.71794871794873,7,0,1000000,3000,4
209769,209769,839076,1557,226,904,1024.0,0.0,1024.0,1125,1125,671.362831858407,23,0,1000000,3000,4
209850,209850,839400,1558,81,324,628.0,0.0,628.0,702,702,351.2098765432099,15,0,1000000,3000,4
209941,209941,839764,1559,91,364,631.0,0.0,631.0,706,706,373.8131868131868,15,0,1000000,3000,4
210097,210097,840388,1560,156,624,743.0,0.0,743.0,831,831,469.9230769230769,17,0,1000000,3000,4
210213,210213,840852,1561,116,464,595.0,0.0,595.0,676,676,364.82758620689657,14,0,1000000,3000,4
210320,210320,841280,1562,107,428,628.0,0.0,628.0,706,706,352.06542056074767,15,0,1000000,3000,4
210428,210428,841712,1563,108,432,620.0,0.0,620.0,698,698,359.47222222222223,14,0,1000000,3000,4
210696,210696,842784,1564,268,1072,1117.0,0.0,1117.0,1227,1227,651.0671641791045,25,0,1000000,3000,4
210797,210797,843188,1565,101,404,613.0,0.0,613.0,691,691,372.0,14,0,1000000,3000,4
210837,210837,843348,1566,40,160,236.0,0.0,236.0,301,301,149.225,7,0,1000000,3000,4
210872,210872,843488,1567,35,140,232.0,0.0,232.0,297,297,164.94285714285715,6,0,1000000,3000,4
211137,211137,844548,1568,265,1060,1306.0,0.0,1306.0,1414,1414,687.2452830188679,29,0,1000000,3000,4
211231,211231,844924,1569,94,376,628.0,0.0,628.0,703,703,372.32978723404256,15,0,1000000,3000,4
211418,211418,845672,1570,187,748,1036.0,0.0,1036.0,1129,1129,613.5401069518716,23,0,1000000,3000,4
211451,211451,845804,1571,33,132,244.0,0.0,244.0,307,307,162.1818181818182,7,0,1000000,3000,4
211491,211491,845964,1572,40,160,238.0,0.0,238.0,303,303,160.85,7,0,1000000,3000,4
211742,211742,846968,1573,251,1004,737.0,0.0,737.0,844,844,581.8605577689243,17,0,1000000,3000,4
211934,211934,847736,1574,192,768,1137.0,0.0,1137.0,1232,1232,594.5729166666666,25,0,1000000,3000,4
211967,211967,847868,1575,33,132,251.0,0.0,251.0,315,315,150.03030303030303,7,0,1000000,3000,4
212088,212088,848352,1576,121,484,1051.0,0.0,1051.0,1131,1131,610.3223140495868,23,0,1000000,3000,4
212127,212127,848508,1577,39,156,236.0,0.0,236.0,301,301,150.97435897435898,7,0,1000000,3000,4
212329,212329,849316,1578,202,808,1317.0,0.0,1317.0,1413,1413,648.0693069306931,29,0,1000000,3000,4
212504,212504,850016,1579,175,700,1341.0,0.0,1341.0,1433,1433,700.2514285714286,29,0,1000000,3000,4
212537,212537,850148,1580,33,132,248.0,0.0,248.0,311,311,154.45454545454547,7,0,1000000,3000,4
212604,212604,850416,1581,67,268,605.0,0.0,605.0,676,676,327.17910447761193,14,0,1000000,3000,4
212768,212768,851072,1582,164,656,754.0,0.0,754.0,844,844,504.7073170731707,17,0,1000000,3000,4
212807,212807,851228,1583,39,156,237.0,0.0,237.0,301,301,157.48717948717947,7,0,1000000,3000,4
212960,212960,851840,1584,153,612,1045.0,0.0,1045.0,1132,1132,579.1633986928105,23,0,1000000,3000,4
213127,213127,852508,1585,167,668,634.0,0.0,634.0,722,723,492.36526946107784,15,0,1000000,3000,4
213428,213428,853712,1586,301,1204,1007.0,0.0,1007.0,1122,1122,706.1860465116279,23,0,1000000,3000,4
213839,213839,855356,1587,411,1644,1280.0,0.0,1280.0,1419,1419,710.6277372262774,29,0,1000000,3000,4
213882,213882,855528,1588,43,172,232.0,0.0,232.0,297,297,156.06976744186048,6,0,1000000,3000,4
214159,214159,856636,1589,277,1108,1024.0,0.0,1024.0,1136,1136,664.4548736462094,23,0,1000000,3000,4
214265,214265,857060,1590,106,424,630.0,0.0,630.0,707,707,339.54716981132077,15,0,1000000,3000,4
214373,214373,857492,1591,108,432,633.0,0.0,633.0,712,712,354.1203703703704,15,0,1000000,3000,4
214678,214678,858712,1592,305,1220,1118.0,0.0,1118.0,1236,1236,682.5114754098361,25,0,1000000,3000,4
214723,214723,858892,1593,45,180,229.0,0.0,229.0,295,295,147.93333333333334,6,0,1000000,3000,4
215049,215049,860196,1594,326,1304,1004.0,0.0,1004.0,1125,1125,671.4509202453987,23,0,1000000,3000,4
215157,215157,860628,1595,108,432,610.0,0.0,610.0,689,689,369.27777777777777,14,0,1000000,3000,4
215391,215391,861564,1596,234,936,1025.0,0.0,1025.0,1127,1127,628.2606837606837,23,0,1000000,3000,4
215523,215523,862092,1597,132,528,608.0,0.0,608.0,691,691,341.5984848484849,14,0,1000000,3000,4
215562,215562,862248,1598,39,156,240.0,0.0,240.0,305,305,151.66666666666666,7,0,1000000,3000,4
215723,215723,862892,1599,161,644,730.0,0.0,730.0,819,819,478.96894409937886,17,0,1000000,3000,4
215813,215813,863252,1600,90,360,605.0,0.0,605.0,681,681,307.06666666666666,14,0,1000000,3000,4
216059,216059,864236,1601,246,984,1036.0,0.0,1036.0,1141,1141,596.9878048780488,23,0,1000000,3000,4
216115,216115,864460,1602,56,224,229.0,0.0,229.0,298,298,132.01785714285714,6,0,1000000,3000,4
216158,216158,864632,1603,43,172,229.0,0.0,229.0,295,295,148.8139534883721,6,0,1000000,3000,4
216250,216250,865000,1604,92,368,631.0,0.0,631.0,706,706,353.6304347826087,15,0,1000000,3000,4
216393,216393,865572,1605,143,572,639.0,0.0,639.0,722,722,491.02097902097904,15,0,1000000,3000,4
216546,216546,866184,1606,153,612,813.0,0.0,813.0,898,898,530.1960784313726,18,0,1000000,3000,4
216743,216743,866972,1607,197,788,1576.0,0.0,1576.0,1673,1673,823.8020304568528,34,0,1000000,3000,4
216773,216773,867092,1608,30,120,245.0,0.0,245.0,308,308,154.23333333333332,7,0,1000000,3000,4
216806,216806,867224,1609,33,132,247.0,0.0,247.0,311,311,156.3030303030303,7,0,1000000,3000,4
216951,216951,867804,1610,145,580,1043.0,0.0,1043.0,1127,1127,559.3103448275862,23,0,1000000,3000,4
216986,216986,867944,1611,35,140,234.0,0.0,234.0,299,299,171.34285714285716,6,0,1000000,3000,4
217094,217094,868376,1612,108,432,619.0,0.0,619.0,698,698,381.55555555555554,14,0,1000000,3000,4
217189,217189,868756,1613,95,380,631.0,0.0,631.0,706,706,370.06315789473683,15,0,1000000,3000,4
217231,217231,868924,1614,42,168,241.0,0.0,241.0,306,306,146.95238095238096,7,0,1000000,3000,4
217407,217407,869628,1615,176,704,1035.0,0.0,1035.0,1126,1126,598.4886363636364,23,0,1000000,3000,4
217626,217626,870504,1616,219,876,1027.0,0.0,1027.0,1126,1126,641.4931506849315,23,0,1000000,3000,4
217885,217885,871540,1617,259,1036,1418.0,0.0,1418.0,1527,1527,710.7953667953668,31,0,1000000,3000,4
218016,218016,872064,1618,131,524,1044.0,0.0,1044.0,1126,1126,547.2595419847328,23,0,1000000,3000,4
218122,218122,872488,1619,106,424,601.0,0.0,601.0,680,680,399.1698113207547,14,0,1000000,3000,4
218200,218200,872800,1620,78,312,611.0,0.0,611.0,684,684,332.11538461538464,14,0,1000000,3000,4
218367,218367,873468,1621,167,668,1049.0,0.0,1049.0,1139,1139,554.2035928143713,23,0,1000000,3000,4
218399,218399,873596,1622,32,128,239.0,0.0,239.0,302,302,162.53125,7,0,1000000,3000,4
218428,218428,873712,1623,29,116,249.0,0.0,249.0,312,312,153.79310344827587,7,0,1000000,3000,4
218524,218524,874096,1624,96,384,622.0,0.0,622.0,699,699,393.8854166666667,14,0,1000000,3000,4
218569,218569,874276,1625,45,180,221.0,0.0,221.0,287,287,161.7111111111111,6,0,1000000,3000,4
218600,218600,874400,1626,31,124,251.0,0.0,251.0,315,315,155.06451612903226,7,0,1000000,3000,4
218715,218715,874860,1627,115,460,621.0,0.0,621.0,701,701,389.1913043478261,15,0,1000000,3000,4
218752,218752,875008,1628,37,148,237.0,0.0,237.0,301,301,164.51351351351352,7,0,1000000,3000,4
218785,218785,875140,1629,33,132,242.0,0.0,242.0,305,305,161.36363636363637,7,0,1000000,3000,4
218917,218917,875668,1630,132,528,817.0,0.0,817.0,898,899,547.75,18,0,1000000,3000,4
218946,218946,875784,1631,29,116,248.0,0.0,248.0,311,311,153.44827586206895,7,0,1000000,3000,4
219025,219025,876100,1632,79,316,617.0,0.0,617.0,690,690,339.8101265822785,14,0,1000000,3000,4
219131,219131,876524,1633,106,424,610.0,0.0,610.0,687,687,382.79245283018867,14,0,1000000,3000,4
219410,219410,877640,1634,279,1116,1296.0,0.0,1296.0,1408,1408,774.6021505376344,29,0,1000000,3000,4
219444,219444,877776,1635,34,136,238.0,0.0,238.0,302,302,161.05882352941177,7,0,1000000,3000,4
219657,219657,878628,1636,213,852,1029.0,0.0,1029.0,1127,1127,607.2629107981221,23,0,1000000,3000,4
219807,219807,879228,1637,150,600,770.0,0.0,770.0,857,857,492.44,18,0,1000000,3000,4
220000,220000,880000,1638,193,772,1031.0,0.0,1031.0,1124,1124,678.3419689119171,23,0,1000000,3000,4
220096,220096,880384,1639,96,384,619.0,0.0,619.0,695,695,388.1354166666667,14,0,1000000,3000,4
220184,220184,880736,1640,88,352,650.0,0.0,650.0,722,723,363.09090909090907,15,0,1000000,3000,4
220300,220300,881200,1641,116,464,588.0,0.0,588.0,668,668,399.01724137931035,14,0,1000000,3000,4
220518,220518,882072,1642,218,872,1422.0,0.0,1422.0,1523,1523,705.151376146789,31,0,1000000,3000,4
220682,220682,882728,1643,164,656,635.0,0.0,635.0,722,722,485.8841463414634,15,0,1000000,3000,4
220865,220865,883460,1644,183,732,1058.0,0.0,1058.0,1152,1152,558.1420765027323,24,0,1000000,3000,4
220904,220904,883616,1645,39,156,231.0,0.0,231.0,295,295,158.6153846153846,6,0,1000000,3000,4
220940,220940,883760,1646,36,144,246.0,0.0,246.0,311,311,145.0,7,0,1000000,3000,4
221042,221042,884168,1647,102,408,592.0,0.0,592.0,670,670,392.30392156862746,14,0,1000000,3000,4
221076,221076,884304,1648,34,136,241.0,0.0,241.0,304,304,161.7941176470588,7,0,1000000,3000,4
221220,221220,884880,1649,144,576,639.0,0.0,639.0,722,722,505.75,15,0,1000000,3000,4
221312,221312,885248,1650,92,368,630.0,0.0,630.0,705,705,364.4130434782609,15,0,1000000,3000,4
221349,221349,885396,1651,37,148,245.0,0.0,245.0,310,310,155.0810810810811,7,0,1000000,3000,4
221441,221441,885764,1652,92,368,612.0,0.0,612.0,687,687,344.4021739130435,14,0,1000000,3000,4
221597,221597,886388,1653,156,624,778.0,0.0,778.0,866,866,511.8205128205128,18,0,1000000,3000,4
221688,221688,886752,1654,91,364,632.0,0.0,632.0,708,708,346.27472527472526,15,0,1000000,3000,4
221729,221729,886916,1655,41,164,234.0,0.0,234.0,299,299,158.70731707317074,6,0,1000000,3000,4
221817,221817,887268,1656,88,352,637.0,0.0,637.0,710,710,362.17045454545456,15,0,1000000,3000,4
221851,221851,887404,1657,34,136,250.0,0.0,250.0,313,313,147.85294117647058,7,0,1000000,3000,4
222054,222054,888216,1658,203,812,1337.0,0.0,1337.0,1435,1435,720.7487684729064,29,0,1000000,3000,4
222255,222255,889020,1659,201,804,1031.0,0.0,1031.0,1127,1127,624.6467661691543,23,0,1000000,3000,4
222285,222285,889140,1660,30,120,249.0,0.0,249.0,312,312,155.5,7,0,1000000,3000,4
222399,222399,889596,1661,114,456,632.0,0.0,632.0,712,712,385.2894736842105,15,0,1000000,3000,4
222545,222545,890180,1662,146,584,757.0,0.0,757.0,843,843,566.6027397260274,17,0,1000000,3000,4
222629,222629,890516,1663,84,336,632.0,0.0,632.0,706,706,370.79761904761904,15,0,1000000,3000,4
222842,222842,891368,1664,213,852,1427.0,0.0,1427.0,1527,1527,733.0,31,0,1000000,3000,4
222923,222923,891692,1665,81,324,610.0,0.0,610.0,684,684,343.71604938271605,14,0,1000000,3000,4
223104,223104,892416,1666,181,724,807.0,0.0,807.0,898,898,566.6629834254144,18,0,1000000,3000,4
223136,223136,892544,1667,32,128,249.0,0.0,249.0,313,313,150.5,7,0,1000000,3000,4
223396,223396,893584,1668,260,1040,1299.0,0.0,1299.0,1408,1408,722.2884615384615,29,0,1000000,3000,4
223490,223490,893960,1669,94,376,634.0,0.0,634.0,709,709,370.3723404255319,15,0,1000000,3000,4
223521,223521,894084,1670,31,124,251.0,0.0,251.0,315,315,155.6451612903226,7,0,1000000,3000,4
223612,223612,894448,1671,91,364,623.0,0.0,623.0,699,699,367.5054945054945,14,0,1000000,3000,4
223748,223748,894992,1672,136,544,726.0,0.0,726.0,810,810,477.34558823529414,17,0,1000000,3000,4
223849,223849,895396,1673,101,404,631.0,0.0,631.0,709,709,364.74257425742576,15,0,1000000,3000,4
223993,223993,895972,1674,144,576,639.0,0.0,639.0,722,723,523.0763888888889,15,0,1000000,3000,4
224153,224153,896612,1675,160,640,635.0,0.0,635.0,722,722,474.65,15,0,1000000,3000,4
224244,224244,896976,1676,91,364,614.0,0.0,614.0,689,689,403.8131868131868,14,0,1000000,3000,4
224311,224311,897244,1677,67,268,609.0,0.0,609.0,680,680,338.4179104477612,14,0,1000000,3000,4
224424,224424,897696,1678,113,452,617.0,0.0,617.0,696,696,386.53982300884957,14,0,1000000,3000,4
224462,224462,897848,1679,38,152,232.0,0.0,232.0,297,297,164.18421052631578,6,0,1000000,3000,4
224499,224499,897996,1680,37,148,240.0,0.0,240.0,304,304,157.7027027027027,7,0,1000000,3000,4
224762,224762,899048,1681,263,1052,1306.0,0.0,1306.0,1415,1415,724.4942965779468,29,0,1000000,3000,4
224969,224969,899876,1682,207,828,1334.0,0.0,1334.0,1433,1433,711.0,29,0,1000000,3000,4
