global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
9088,9088,36352,0.0354032889008522,3.282896041870117,1.488989233970642,0.005550713278353214,0.09375,0.0001,0,13,15,22,24,54,0,0,0,0,0,0,0.421875,1,0.03,0.013484772381161747,1.7260508647887036
9216,9216,36864,-0.01221674308180809,13.808418273925781,1.5030934810638428,0.002791214734315872,0.0390625,0.0001,0,11,20,20,22,54,1,0,0,0,0,0,0.421875,1,0.03,0.012000655216297673,1.5360838676861022
9344,9344,37376,0.014563247561454773,10.849506378173828,1.554612636566162,0.005108190700411797,0.140625,0.0001,0,6,21,23,28,48,2,0,0,0,0,0,0.375,1,0.03,0.007969418020593366,1.0200855066359509
9472,9472,37888,-0.00029532983899116516,3.4193496704101562,1.558480978012085,0.0007489500567317009,0.0,0.0001,0,15,27,13,22,51,0,0,0,0,0,0,0.3984375,1,0.03,0.012621294845303055,1.615525740198791
9600,9600,38400,-0.0006134361028671265,18.613513946533203,1.561792254447937,0.0009363219141960144,0.0,0.0001,0,12,31,21,21,42,1,0,0,0,0,0,0.328125,1,0.03,0.010078611104972879,1.2900622214365285
9728,9728,38912,-0.0061646997928619385,1.6701849699020386,1.5574384927749634,0.002190668135881424,0.05859375,0.0001,0,9,37,24,22,36,0,0,0,0,0,0,0.2890625,1,0.03,0.01116462206732649,1.4290716246177908
9856,9856,39424,-0.0019484907388687134,4.633919715881348,1.5440528392791748,0.0017054099589586258,0.0,0.0001,0,7,39,31,18,33,0,0,0,0,0,0,0.3046875,1,0.03,0.013920443141159922,1.78181672206847
9984,9984,39936,-0.010476481169462204,3.1756491661071777,1.5317978858947754,0.003970221616327763,0.07421875,0.0001,0,13,35,24,19,37,0,0,0,0,0,0,0.2890625,1,0.03,0.013430527900254674,1.7191075712325983
10112,10112,40448,0.004988003522157669,6.092256546020508,1.5327324867248535,0.0042555248364806175,0.07421875,0.0001,0,8,43,25,25,27,0,0,0,0,0,0,0.3359375,1,0.03,0.011704875449140673,1.498224057490006
10240,10240,40960,0.048276666551828384,9.862239837646484,1.5100370645523071,0.01777522638440132,0.1796875,0.0001,0,14,38,37,16,21,2,0,0,0,0,0,0.296875,1,0.03,0.01070498568151379,1.3702381672337651
10368,10368,41472,0.009523559361696243,29.13834571838379,1.4527764320373535,0.00646346528083086,0.1796875,0.0001,0,9,28,49,12,29,1,0,0,0,0,0,0.3828125,1,0.03,0.007330306796575314,0.9382792699616402
10496,10496,41984,0.0005902349948883057,18.42945671081543,1.465489387512207,0.0033339383080601692,0.02734375,0.0001,1,15,28,53,19,12,0,0,0,0,0,0,0.4140625,1,0.03,0.0010663868281426403,0.13649751400225796
10624,10624,42496,-0.007744714617729187,29.299644470214844,1.4929070472717285,0.0005062781274318695,0.0,0.0001,0,16,29,48,14,21,0,0,0,0,0,0,0.375,1,0.03,0.01050271047051865,1.3443469402263872
10752,10752,43008,-0.000924229621887207,5.537162780761719,1.4687292575836182,0.0007447013631463051,0.0,0.0001,1,13,27,50,17,20,0,0,0,0,0,0,0.390625,1,0.03,0.0206206312032009,2.6394407940097153
10880,10880,43520,0.026108350604772568,21.0455322265625,1.4650578498840332,0.01834738627076149,0.37109375,0.0001,2,4,28,59,13,22,0,0,0,0,0,0,0.4609375,1,0.03,0.013137124393324484,1.681551922345534
