global_step,global_decision_step,approx_global_env_frame_step,episode,episode_decision_steps,episode_approx_env_frame_steps,episode_ext_reward,episode_int_reward,episode_total_reward,episode_final_x_pos,episode_max_x_pos,episode_mean_x_pos,episode_flag_get,visited_bins,episode_timeout,train_total_timesteps,train_max_episode_steps,frame_skip
897075,897075,3588300,6996,318,1272,1302.0,0.0,1302.0,1423,1423,654.7169811320755,0,29,0,1000000,3000,4
897180,897180,3588720,6997,105,420,610.0,0.0,610.0,688,688,373.0,0,14,0,1000000,3000,4
897343,897343,3589372,6998,163,652,635.0,0.0,635.0,722,723,467.4601226993865,0,15,0,1000000,3000,4
897458,897458,3589832,6999,115,460,717.0,0.0,717.0,797,797,398.6347826086957,0,16,0,1000000,3000,4
897706,897706,3590824,7000,248,992,794.0,0.0,794.0,898,898,646.1370967741935,0,18,0,1000000,3000,4
897935,897935,3591740,7001,229,916,1028.0,0.0,1028.0,1130,1130,614.6419213973799,0,23,0,1000000,3000,4
898175,898175,3592700,7002,240,960,1033.0,0.0,1033.0,1137,1137,639.8666666666667,0,23,0,1000000,3000,4
898284,898284,3593136,7003,109,436,594.0,0.0,594.0,671,671,374.6697247706422,0,14,0,1000000,3000,4
898341,898341,3593364,7004,57,228,227.0,0.0,227.0,294,294,129.1578947368421,0,6,0,1000000,3000,4
898573,898573,3594292,7005,232,928,1320.0,0.0,1320.0,1424,1424,711.7672413793103,0,29,0,1000000,3000,4
898621,898621,3594484,7006,48,192,230.0,0.0,230.0,295,295,142.97916666666666,0,6,0,1000000,3000,4
898725,898725,3594900,7007,104,416,597.0,0.0,597.0,673,673,383.2980769230769,0,14,0,1000000,3000,4
898771,898771,3595084,7008,46,184,228.0,0.0,228.0,294,294,141.67391304347825,0,6,0,1000000,3000,4
898904,898904,3595616,7009,133,532,612.0,0.0,612.0,695,695,375.9624060150376,0,14,0,1000000,3000,4
899172,899172,3596688,7010,268,1072,1308.0,0.0,1308.0,1417,1417,738.5186567164179,0,29,0,1000000,3000,4
899210,899210,3596840,7011,38,152,246.0,0.0,246.0,310,310,143.68421052631578,0,7,0,1000000,3000,4
899313,899313,3597252,7012,103,412,611.0,0.0,611.0,688,688,368.29126213592235,0,14,0,1000000,3000,4
899526,899526,3598104,7013,213,852,1309.0,0.0,1309.0,1408,1408,745.7276995305165,0,29,0,1000000,3000,4
899573,899573,3598292,7014,47,188,218.0,0.0,218.0,283,283,164.0212765957447,0,6,0,1000000,3000,4
899681,899681,3598724,7015,108,432,628.0,0.0,628.0,707,707,366.51851851851853,0,15,0,1000000,3000,4
899724,899724,3598896,7016,43,172,235.0,0.0,235.0,300,300,152.7674418604651,0,7,0,1000000,3000,4
899769,899769,3599076,7017,45,180,227.0,0.0,227.0,292,292,161.15555555555557,0,6,0,1000000,3000,4
899927,899927,3599708,7018,158,632,1039.0,0.0,1039.0,1126,1126,601.4430379746835,0,23,0,1000000,3000,4
899971,899971,3599884,7019,44,176,237.0,0.0,237.0,302,302,143.47727272727272,0,7,0,1000000,3000,4
900008,900008,3600032,7020,37,148,231.0,0.0,231.0,294,294,161.67567567567568,0,6,0,1000000,3000,4
900271,900271,3601084,7021,263,1052,1313.0,0.0,1313.0,1421,1421,729.3688212927757,0,29,0,1000000,3000,4
900555,900555,3602220,7022,284,1136,1315.0,0.0,1315.0,1427,1427,748.6866197183099,0,29,0,1000000,3000,4
900595,900595,3602380,7023,40,160,221.0,0.0,221.0,285,285,174.1,0,6,0,1000000,3000,4
900852,900852,3603408,7024,257,1028,1301.0,0.0,1301.0,1409,1409,723.4863813229572,0,29,0,1000000,3000,4
900995,900995,3603980,7025,143,572,1048.0,0.0,1048.0,1133,1133,518.0769230769231,0,23,0,1000000,3000,4
901115,901115,3604460,7026,120,480,591.0,0.0,591.0,672,672,384.125,0,14,0,1000000,3000,4
901337,901337,3605348,7027,222,888,1024.0,0.0,1024.0,1124,1124,605.9639639639639,0,23,0,1000000,3000,4
901379,901379,3605516,7028,42,168,232.0,0.0,232.0,297,297,158.11904761904762,0,6,0,1000000,3000,4
901629,901629,3606516,7029,250,1000,727.0,0.0,727.0,833,833,548.596,0,17,0,1000000,3000,4
901788,901788,3607152,7030,159,636,812.0,0.0,812.0,898,898,545.4842767295597,0,18,0,1000000,3000,4
901827,901827,3607308,7031,39,156,243.0,0.0,243.0,306,306,148.0,0,7,0,1000000,3000,4
901932,901932,3607728,7032,105,420,614.0,0.0,614.0,692,692,361.8952380952381,0,14,0,1000000,3000,4
901976,901976,3607904,7033,44,176,230.0,0.0,230.0,295,295,154.6590909090909,0,6,0,1000000,3000,4
902186,902186,3608744,7034,210,840,801.0,0.0,801.0,898,898,562.9190476190477,0,18,0,1000000,3000,4
902410,902410,3609640,7035,224,896,1028.0,0.0,1028.0,1129,1129,594.9375,0,23,0,1000000,3000,4
902626,902626,3610504,7036,216,864,1034.0,0.0,1034.0,1134,1134,612.4768518518518,0,23,0,1000000,3000,4
902671,902671,3610684,7037,45,180,232.0,0.0,232.0,298,298,148.53333333333333,0,6,0,1000000,3000,4
902803,902803,3611212,7038,132,528,709.0,0.0,709.0,792,792,450.32575757575756,0,16,0,1000000,3000,4
902855,902855,3611420,7039,52,208,223.0,0.0,223.0,288,288,142.78846153846155,0,6,0,1000000,3000,4
903002,903002,3612008,7040,147,588,715.0,0.0,715.0,801,801,450.8979591836735,0,17,0,1000000,3000,4
903254,903254,3613016,7041,252,1008,1032.0,0.0,1032.0,1138,1138,580.7539682539683,0,23,0,1000000,3000,4
903300,903300,3613200,7042,46,184,233.0,0.0,233.0,300,300,137.5,0,7,0,1000000,3000,4
903340,903340,3613360,7043,40,160,240.0,0.0,240.0,305,305,142.775,0,7,0,1000000,3000,4
903544,903544,3614176,7044,204,816,1038.0,0.0,1038.0,1135,1135,633.6029411764706,0,23,0,1000000,3000,4
903854,903854,3615416,7045,310,1240,1318.0,0.0,1318.0,1437,1437,704.3193548387097,0,29,0,1000000,3000,4
903967,903967,3615868,7046,113,452,608.0,0.0,608.0,686,686,364.6371681415929,0,14,0,1000000,3000,4
904009,904009,3616036,7047,42,168,232.0,0.0,232.0,297,297,155.5952380952381,0,6,0,1000000,3000,4
904115,904115,3616460,7048,106,424,624.0,0.0,624.0,703,703,347.5943396226415,0,15,0,1000000,3000,4
904277,904277,3617108,7049,162,648,635.0,0.0,635.0,722,722,472.9753086419753,0,15,0,1000000,3000,4
904432,904432,3617728,7050,155,620,601.0,0.0,601.0,688,688,439.85806451612905,0,14,0,1000000,3000,4
904612,904612,3618448,7051,180,720,751.0,0.0,751.0,842,842,470.8611111111111,0,17,0,1000000,3000,4
904658,904658,3618632,7052,46,184,226.0,0.0,226.0,292,292,149.45652173913044,0,6,0,1000000,3000,4
904779,904779,3619116,7053,121,484,593.0,0.0,593.0,673,673,370.3719008264463,0,14,0,1000000,3000,4
904880,904880,3619520,7054,101,404,632.0,0.0,632.0,709,709,354.6732673267327,0,15,0,1000000,3000,4
905020,905020,3620080,7055,140,560,611.0,0.0,611.0,695,695,353.3285714285714,0,14,0,1000000,3000,4
905070,905070,3620280,7056,50,200,223.0,0.0,223.0,290,290,144.56,0,6,0,1000000,3000,4
905111,905111,3620444,7057,41,164,237.0,0.0,237.0,302,302,153.7560975609756,0,7,0,1000000,3000,4
905290,905290,3621160,7058,179,716,632.0,0.0,632.0,722,723,440.3743016759777,0,15,0,1000000,3000,4
905448,905448,3621792,7059,158,632,751.0,0.0,751.0,839,839,480.4367088607595,0,17,0,1000000,3000,4
905548,905548,3622192,7060,100,400,616.0,0.0,616.0,693,693,388.92,0,14,0,1000000,3000,4
905659,905659,3622636,7061,111,444,608.0,0.0,608.0,687,687,368.9099099099099,0,14,0,1000000,3000,4
905792,905792,3623168,7062,133,532,719.0,0.0,719.0,802,802,452.2406015037594,0,17,0,1000000,3000,4
905825,905825,3623300,7063,33,132,238.0,0.0,238.0,301,301,166.63636363636363,0,7,0,1000000,3000,4
905866,905866,3623464,7064,41,164,246.0,0.0,246.0,312,312,129.34146341463415,0,7,0,1000000,3000,4
905911,905911,3623644,7065,45,180,243.0,0.0,243.0,309,309,135.15555555555557,0,7,0,1000000,3000,4
905952,905952,3623808,7066,41,164,233.0,0.0,233.0,298,298,158.0731707317073,0,6,0,1000000,3000,4
906052,906052,3624208,7067,100,400,594.0,0.0,594.0,671,671,401.24,0,14,0,1000000,3000,4
906158,906158,3624632,7068,106,424,626.0,0.0,626.0,704,704,355.64150943396226,0,15,0,1000000,3000,4
906301,906301,3625204,7069,143,572,722.0,0.0,722.0,807,807,480.38461538461536,0,17,0,1000000,3000,4
906397,906397,3625588,7070,96,384,618.0,0.0,618.0,695,695,336.5416666666667,0,14,0,1000000,3000,4
906494,906494,3625976,7071,97,388,618.0,0.0,618.0,694,694,384.29896907216494,0,14,0,1000000,3000,4
906529,906529,3626116,7072,35,140,245.0,0.0,245.0,309,309,154.17142857142858,0,7,0,1000000,3000,4
906733,906733,3626932,7073,204,816,803.0,0.0,803.0,898,898,544.9313725490196,0,18,0,1000000,3000,4
906881,906881,3627524,7074,148,592,1040.0,0.0,1040.0,1124,1124,608.5540540540541,0,23,0,1000000,3000,4
906925,906925,3627700,7075,44,176,233.0,0.0,233.0,297,297,152.38636363636363,0,6,0,1000000,3000,4
906960,906960,3627840,7076,35,140,239.0,0.0,239.0,302,302,159.97142857142856,0,7,0,1000000,3000,4
907200,907200,3628800,7077,240,960,1033.0,0.0,1033.0,1138,1138,615.15,0,23,0,1000000,3000,4
907343,907343,3629372,7078,143,572,577.0,0.0,577.0,662,662,396.4475524475524,0,14,0,1000000,3000,4
907490,907490,3629960,7079,147,588,591.0,0.0,591.0,677,677,395.99319727891157,0,14,0,1000000,3000,4
907532,907532,3630128,7080,42,168,224.0,0.0,224.0,289,289,166.64285714285714,0,6,0,1000000,3000,4
907661,907661,3630644,7081,129,516,586.0,0.0,586.0,668,668,388.4496124031008,0,14,0,1000000,3000,4
907751,907751,3631004,7082,90,360,635.0,0.0,635.0,710,710,360.2,0,15,0,1000000,3000,4
908044,908044,3632176,7083,293,1172,1408.0,0.0,1408.0,1523,1523,731.481228668942,0,31,0,1000000,3000,4
908145,908145,3632580,7084,101,404,621.0,0.0,621.0,699,699,336.5940594059406,0,14,0,1000000,3000,4
908186,908186,3632744,7085,41,164,230.0,0.0,230.0,294,294,159.26829268292684,0,6,0,1000000,3000,4
908380,908380,3633520,7086,194,776,1034.0,0.0,1034.0,1129,1129,600.0051546391752,0,23,0,1000000,3000,4
908601,908601,3634404,7087,221,884,1027.0,0.0,1027.0,1126,1126,583.9954751131222,0,23,0,1000000,3000,4
908819,908819,3635276,7088,218,872,1025.0,0.0,1025.0,1123,1123,588.8990825688073,0,23,0,1000000,3000,4
908863,908863,3635452,7089,44,176,231.0,0.0,231.0,295,295,155.8409090909091,0,6,0,1000000,3000,4
909099,909099,3636396,7090,236,944,1561.0,0.0,1561.0,1665,1665,844.292372881356,0,34,0,1000000,3000,4
909297,909297,3637188,7091,198,792,591.0,0.0,591.0,686,686,451.989898989899,0,14,0,1000000,3000,4
909544,909544,3638176,7092,247,988,1021.0,0.0,1021.0,1126,1126,653.7530364372469,0,23,0,1000000,3000,4
909768,909768,3639072,7093,224,896,1035.0,0.0,1035.0,1135,1135,586.5357142857143,0,23,0,1000000,3000,4
909811,909811,3639244,7094,43,172,230.0,0.0,230.0,295,295,154.88372093023256,0,6,0,1000000,3000,4
909859,909859,3639436,7095,48,192,217.0,0.0,217.0,283,283,167.54166666666666,0,6,0,1000000,3000,4
910027,910027,3640108,7096,168,672,634.0,0.0,634.0,722,722,460.69642857142856,0,15,0,1000000,3000,4
910145,910145,3640580,7097,118,472,619.0,0.0,619.0,698,698,363.93220338983053,0,14,0,1000000,3000,4
910180,910180,3640720,7098,35,140,233.0,0.0,233.0,298,298,168.5142857142857,0,6,0,1000000,3000,4
910346,910346,3641384,7099,166,664,1049.0,0.0,1049.0,1139,1139,607.8012048192771,0,23,0,1000000,3000,4
910566,910566,3642264,7100,220,880,1311.0,0.0,1311.0,1411,1411,733.5681818181819,0,29,0,1000000,3000,4
910671,910671,3642684,7101,105,420,627.0,0.0,627.0,704,704,360.83809523809526,0,15,0,1000000,3000,4
910910,910910,3643640,7102,239,956,1030.0,0.0,1030.0,1134,1134,598.5271966527197,0,23,0,1000000,3000,4
911081,911081,3644324,7103,171,684,730.0,0.0,730.0,821,821,500.32748538011697,0,17,0,1000000,3000,4
911121,911121,3644484,7104,40,160,230.0,0.0,230.0,295,295,159.7,0,6,0,1000000,3000,4
911303,911303,3645212,7105,182,728,1043.0,0.0,1043.0,1136,1136,570.4615384615385,0,23,0,1000000,3000,4
911417,911417,3645668,7106,114,456,601.0,0.0,601.0,680,680,384.2719298245614,0,14,0,1000000,3000,4
911565,911565,3646260,7107,148,592,594.0,0.0,594.0,680,680,437.9594594594595,0,14,0,1000000,3000,4
911675,911675,3646700,7108,110,440,598.0,0.0,598.0,677,677,381.58181818181816,0,14,0,1000000,3000,4
911715,911715,3646860,7109,40,160,230.0,0.0,230.0,294,294,160.45,0,6,0,1000000,3000,4
911905,911905,3647620,7110,190,760,1034.0,0.0,1034.0,1126,1126,583.3473684210526,0,23,0,1000000,3000,4
912012,912012,3648048,7111,107,428,602.0,0.0,602.0,680,680,377.25233644859816,0,14,0,1000000,3000,4
912273,912273,3649092,7112,261,1044,1019.0,0.0,1019.0,1127,1127,643.7509578544061,0,23,0,1000000,3000,4
912314,912314,3649256,7113,41,164,232.0,0.0,232.0,297,297,153.7560975609756,0,6,0,1000000,3000,4
912481,912481,3649924,7114,167,668,634.0,0.0,634.0,722,722,462.748502994012,0,15,0,1000000,3000,4
912645,912645,3650580,7115,164,656,635.0,0.0,635.0,722,722,478.4207317073171,0,15,0,1000000,3000,4
912841,912841,3651364,7116,196,784,1041.0,0.0,1041.0,1137,1137,588.2602040816327,0,23,0,1000000,3000,4
913111,913111,3652444,7117,270,1080,1313.0,0.0,1313.0,1424,1424,751.9037037037037,0,29,0,1000000,3000,4
913317,913317,3653268,7118,206,824,1318.0,0.0,1318.0,1414,1414,678.0194174757281,0,29,0,1000000,3000,4
913410,913410,3653640,7119,93,372,633.0,0.0,633.0,708,708,351.0,0,15,0,1000000,3000,4
913515,913515,3654060,7120,105,420,606.0,0.0,606.0,684,684,372.48571428571427,0,14,0,1000000,3000,4
913639,913639,3654556,7121,124,496,577.0,0.0,577.0,658,658,401.75,0,14,0,1000000,3000,4
913681,913681,3654724,7122,42,168,231.0,0.0,231.0,296,296,157.97619047619048,0,6,0,1000000,3000,4
913836,913836,3655344,7123,155,620,754.0,0.0,754.0,841,841,472.9483870967742,0,17,0,1000000,3000,4
913932,913932,3655728,7124,96,384,619.0,0.0,619.0,695,695,361.0625,0,14,0,1000000,3000,4
914049,914049,3656196,7125,117,468,615.0,0.0,615.0,696,696,372.28205128205127,0,14,0,1000000,3000,4
914132,914132,3656528,7126,83,332,617.0,0.0,617.0,690,690,332.2168674698795,0,14,0,1000000,3000,4
914247,914247,3656988,7127,115,460,599.0,0.0,599.0,678,678,376.53913043478263,0,14,0,1000000,3000,4
914364,914364,3657456,7128,117,468,582.0,0.0,582.0,661,661,398.70940170940173,0,14,0,1000000,3000,4
914455,914455,3657820,7129,91,364,620.0,0.0,620.0,695,695,335.4945054945055,0,14,0,1000000,3000,4
914497,914497,3657988,7130,42,168,232.0,0.0,232.0,297,297,153.95238095238096,0,6,0,1000000,3000,4
914614,914614,3658456,7131,117,468,600.0,0.0,600.0,680,680,384.13675213675214,0,14,0,1000000,3000,4
914697,914697,3658788,7132,83,332,633.0,0.0,633.0,706,706,375.1927710843373,0,15,0,1000000,3000,4
914732,914732,3658928,7133,35,140,241.0,0.0,241.0,304,304,160.9142857142857,0,7,0,1000000,3000,4
914947,914947,3659788,7134,215,860,1028.0,0.0,1028.0,1126,1126,612.7441860465116,0,23,0,1000000,3000,4
915195,915195,3660780,7135,248,992,1415.0,0.0,1415.0,1522,1522,681.6814516129032,0,31,0,1000000,3000,4
915237,915237,3660948,7136,42,168,234.0,0.0,234.0,299,299,148.61904761904762,0,6,0,1000000,3000,4
915284,915284,3661136,7137,47,188,228.0,0.0,228.0,294,294,143.38297872340425,0,6,0,1000000,3000,4
915327,915327,3661308,7138,43,172,225.0,0.0,225.0,290,290,159.62790697674419,0,6,0,1000000,3000,4
915373,915373,3661492,7139,46,184,223.0,0.0,223.0,288,288,162.7608695652174,0,6,0,1000000,3000,4
915418,915418,3661672,7140,45,180,222.0,0.0,222.0,287,287,164.51111111111112,0,6,0,1000000,3000,4
915745,915745,3662980,7141,327,1308,1386.0,0.0,1386.0,1508,1508,751.4709480122324,0,31,0,1000000,3000,4
915807,915807,3663228,7142,62,248,199.0,0.0,199.0,268,268,149.59677419354838,0,6,0,1000000,3000,4
915850,915850,3663400,7143,43,172,228.0,0.0,228.0,293,293,152.4418604651163,0,6,0,1000000,3000,4
915889,915889,3663556,7144,39,156,233.0,0.0,233.0,297,297,162.28205128205127,0,6,0,1000000,3000,4
915936,915936,3663744,7145,47,188,237.0,0.0,237.0,303,303,133.93617021276594,0,7,0,1000000,3000,4
915978,915978,3663912,7146,42,168,233.0,0.0,233.0,298,298,156.23809523809524,0,6,0,1000000,3000,4
916019,916019,3664076,7147,41,164,230.0,0.0,230.0,294,294,159.29268292682926,0,6,0,1000000,3000,4
916061,916061,3664244,7148,42,168,235.0,0.0,235.0,300,300,155.14285714285714,0,7,0,1000000,3000,4
916249,916249,3664996,7149,188,752,724.0,0.0,724.0,817,817,496.1436170212766,0,17,0,1000000,3000,4
916290,916290,3665160,7150,41,164,234.0,0.0,234.0,299,299,151.09756097560975,0,6,0,1000000,3000,4
916336,916336,3665344,7151,46,184,227.0,0.0,227.0,293,293,146.45652173913044,0,6,0,1000000,3000,4
916381,916381,3665524,7152,45,180,228.0,0.0,228.0,293,293,156.06666666666666,0,6,0,1000000,3000,4
916659,916659,3666636,7153,278,1112,706.0,0.0,706.0,818,818,512.2985611510792,0,17,0,1000000,3000,4
916705,916705,3666820,7154,46,184,225.0,0.0,225.0,290,290,155.5,0,6,0,1000000,3000,4
916752,916752,3667008,7155,47,188,222.0,0.0,222.0,287,287,153.74468085106383,0,6,0,1000000,3000,4
916918,916918,3667672,7156,166,664,708.0,0.0,708.0,798,798,461.1024096385542,0,16,0,1000000,3000,4
916958,916958,3667832,7157,40,160,231.0,0.0,231.0,296,296,155.1,0,6,0,1000000,3000,4
916998,916998,3667992,7158,40,160,246.0,0.0,246.0,309,309,143.075,0,7,0,1000000,3000,4
917054,917054,3668216,7159,56,224,226.0,0.0,226.0,293,293,129.5,0,6,0,1000000,3000,4
917096,917096,3668384,7160,42,168,233.0,0.0,233.0,298,298,151.0,0,6,0,1000000,3000,4
917231,917231,3668924,7161,135,540,613.0,0.0,613.0,697,697,341.0148148148148,0,14,0,1000000,3000,4
917366,917366,3669464,7162,135,540,586.0,0.0,586.0,671,671,408.3407407407407,0,14,0,1000000,3000,4
917406,917406,3669624,7163,40,160,242.0,0.0,242.0,306,306,149.75,0,7,0,1000000,3000,4
917584,917584,3670336,7164,178,712,1039.0,0.0,1039.0,1130,1130,553.943820224719,0,23,0,1000000,3000,4
917819,917819,3671276,7165,235,940,1311.0,0.0,1311.0,1414,1414,675.5914893617021,0,29,0,1000000,3000,4
917854,917854,3671416,7166,35,140,244.0,0.0,244.0,308,308,155.9142857142857,0,7,0,1000000,3000,4
918014,918014,3672056,7167,160,640,620.0,0.0,620.0,710,710,450.825,0,15,0,1000000,3000,4
918054,918054,3672216,7168,40,160,233.0,0.0,233.0,296,296,159.375,0,6,0,1000000,3000,4
918100,918100,3672400,7169,46,184,216.0,0.0,216.0,283,283,168.19565217391303,0,6,0,1000000,3000,4
918140,918140,3672560,7170,40,160,236.0,0.0,236.0,299,299,159.175,0,6,0,1000000,3000,4
918185,918185,3672740,7171,45,180,223.0,0.0,223.0,289,289,160.15555555555557,0,6,0,1000000,3000,4
918225,918225,3672900,7172,40,160,234.0,0.0,234.0,299,299,159.9,0,6,0,1000000,3000,4
918267,918267,3673068,7173,42,168,229.0,0.0,229.0,295,295,153.6904761904762,0,6,0,1000000,3000,4
918307,918307,3673228,7174,40,160,234.0,0.0,234.0,300,300,158.775,0,7,0,1000000,3000,4
918351,918351,3673404,7175,44,176,228.0,0.0,228.0,293,293,156.88636363636363,0,6,0,1000000,3000,4
918386,918386,3673544,7176,35,140,241.0,0.0,241.0,304,304,157.82857142857142,0,7,0,1000000,3000,4
918426,918426,3673704,7177,40,160,234.0,0.0,234.0,297,297,159.2,0,6,0,1000000,3000,4
918646,918646,3674584,7178,220,880,624.0,0.0,624.0,722,722,460.9909090909091,0,15,0,1000000,3000,4
918685,918685,3674740,7179,39,156,234.0,0.0,234.0,298,298,164.30769230769232,0,6,0,1000000,3000,4
918783,918783,3675132,7180,98,392,621.0,0.0,621.0,696,696,369.2857142857143,0,14,0,1000000,3000,4
918825,918825,3675300,7181,42,168,233.0,0.0,233.0,298,298,152.33333333333334,0,6,0,1000000,3000,4
918866,918866,3675464,7182,41,164,229.0,0.0,229.0,294,294,159.5121951219512,0,6,0,1000000,3000,4
918903,918903,3675612,7183,37,148,233.0,0.0,233.0,297,297,164.05405405405406,0,6,0,1000000,3000,4
919022,919022,3676088,7184,119,476,616.0,0.0,616.0,696,696,390.1764705882353,0,14,0,1000000,3000,4
919206,919206,3676824,7185,184,736,807.0,0.0,807.0,898,898,562.6630434782609,0,18,0,1000000,3000,4
919241,919241,3676964,7186,35,140,241.0,0.0,241.0,303,303,156.88571428571427,0,7,0,1000000,3000,4
919413,919413,3677652,7187,172,688,577.0,0.0,577.0,667,667,381.3255813953488,0,14,0,1000000,3000,4
919458,919458,3677832,7188,45,180,232.0,0.0,232.0,296,296,147.93333333333334,0,6,0,1000000,3000,4
919590,919590,3678360,7189,132,528,609.0,0.0,609.0,693,693,291.25757575757575,0,14,0,1000000,3000,4
919708,919708,3678832,7190,118,472,608.0,0.0,608.0,688,688,315.96610169491527,0,14,0,1000000,3000,4
919746,919746,3678984,7191,38,152,242.0,0.0,242.0,306,306,154.3684210526316,0,7,0,1000000,3000,4
919787,919787,3679148,7192,41,164,247.0,0.0,247.0,313,313,135.4878048780488,0,7,0,1000000,3000,4
919932,919932,3679728,7193,145,580,578.0,0.0,578.0,663,663,359.44827586206895,0,14,0,1000000,3000,4
920166,920166,3680664,7194,234,936,1314.0,0.0,1314.0,1416,1416,752.4871794871794,0,29,0,1000000,3000,4
920250,920250,3681000,7195,84,336,637.0,0.0,637.0,710,710,363.4642857142857,0,15,0,1000000,3000,4
920284,920284,3681136,7196,34,136,247.0,0.0,247.0,311,311,148.38235294117646,0,7,0,1000000,3000,4
920461,920461,3681844,7197,177,708,1035.0,0.0,1035.0,1125,1125,663.8248587570622,0,23,0,1000000,3000,4
920498,920498,3681992,7198,37,148,236.0,0.0,236.0,301,301,155.51351351351352,0,7,0,1000000,3000,4
920628,920628,3682512,7199,130,520,585.0,0.0,585.0,668,668,413.7769230769231,0,14,0,1000000,3000,4
920764,920764,3683056,7200,136,544,816.0,0.0,816.0,898,898,563.3897058823529,0,18,0,1000000,3000,4
920806,920806,3683224,7201,42,168,232.0,0.0,232.0,296,296,158.5,0,6,0,1000000,3000,4
920840,920840,3683360,7202,34,136,240.0,0.0,240.0,303,303,161.1764705882353,0,7,0,1000000,3000,4
920884,920884,3683536,7203,44,176,236.0,0.0,236.0,302,302,143.0909090909091,0,7,0,1000000,3000,4
921081,921081,3684324,7204,197,788,769.0,0.0,769.0,866,866,493.2233502538071,0,18,0,1000000,3000,4
921117,921117,3684468,7205,36,144,234.0,0.0,234.0,298,298,170.25,0,6,0,1000000,3000,4
921196,921196,3684784,7206,79,316,632.0,0.0,632.0,705,705,352.49367088607596,0,15,0,1000000,3000,4
921228,921228,3684912,7207,32,128,252.0,0.0,252.0,316,316,152.03125,0,7,0,1000000,3000,4
921432,921432,3685728,7208,204,816,1054.0,0.0,1054.0,1152,1152,651.4852941176471,0,24,0,1000000,3000,4
921463,921463,3685852,7209,31,124,250.0,0.0,250.0,313,313,150.6451612903226,0,7,0,1000000,3000,4
921577,921577,3686308,7210,114,456,589.0,0.0,589.0,668,668,383.07894736842104,0,14,0,1000000,3000,4
921657,921657,3686628,7211,80,320,625.0,0.0,625.0,698,698,342.6375,0,14,0,1000000,3000,4
921689,921689,3686756,7212,32,128,247.0,0.0,247.0,311,311,148.84375,0,7,0,1000000,3000,4
921876,921876,3687504,7213,187,748,1427.0,0.0,1427.0,1521,1521,741.1390374331551,0,31,0,1000000,3000,4
921917,921917,3687668,7214,41,164,234.0,0.0,234.0,300,300,156.82926829268294,0,7,0,1000000,3000,4
922065,922065,3688260,7215,148,592,638.0,0.0,638.0,722,723,493.8783783783784,0,15,0,1000000,3000,4
922109,922109,3688436,7216,44,176,227.0,0.0,227.0,293,293,147.97727272727272,0,6,0,1000000,3000,4
922144,922144,3688576,7217,35,140,244.0,0.0,244.0,308,308,148.11428571428573,0,7,0,1000000,3000,4
922245,922245,3688980,7218,101,404,613.0,0.0,613.0,690,690,388.6930693069307,0,14,0,1000000,3000,4
922325,922325,3689300,7219,80,320,628.0,0.0,628.0,700,700,398.3625,0,15,0,1000000,3000,4
922363,922363,3689452,7220,38,152,232.0,0.0,232.0,296,296,172.76315789473685,0,6,0,1000000,3000,4
922397,922397,3689588,7221,34,136,250.0,0.0,250.0,314,314,148.6764705882353,0,7,0,1000000,3000,4
922434,922434,3689736,7222,37,148,232.0,0.0,232.0,296,296,167.59459459459458,0,6,0,1000000,3000,4
922524,922524,3690096,7223,90,360,622.0,0.0,622.0,697,697,364.24444444444447,0,14,0,1000000,3000,4
922832,922832,3691328,7224,308,1232,1900.0,0.0,1900.0,2018,2018,925.8376623376623,0,41,0,1000000,3000,4
923091,923091,3692364,7225,259,1036,1912.0,0.0,1912.0,2021,2021,978.8262548262549,0,41,0,1000000,3000,4
923258,923258,3693032,7226,167,668,1040.0,0.0,1040.0,1128,1128,587.3892215568862,0,23,0,1000000,3000,4
923351,923351,3693404,7227,93,372,629.0,0.0,629.0,704,704,372.68817204301075,0,15,0,1000000,3000,4
923554,923554,3694216,7228,203,812,1335.0,0.0,1335.0,1433,1433,700.9753694581281,0,29,0,1000000,3000,4
923653,923653,3694612,7229,99,396,605.0,0.0,605.0,682,682,401.93939393939394,0,14,0,1000000,3000,4
923694,923694,3694776,7230,41,164,237.0,0.0,237.0,302,302,150.4878048780488,0,7,0,1000000,3000,4
923734,923734,3694936,7231,40,160,233.0,0.0,233.0,297,297,161.4,0,6,0,1000000,3000,4
923823,923823,3695292,7232,89,356,624.0,0.0,624.0,698,698,356.65168539325845,0,14,0,1000000,3000,4
924040,924040,3696160,7233,217,868,1314.0,0.0,1314.0,1412,1412,739.741935483871,0,29,0,1000000,3000,4
924112,924112,3696448,7234,72,288,611.0,0.0,611.0,682,682,334.34722222222223,0,14,0,1000000,3000,4
924305,924305,3697220,7235,193,772,1686.0,0.0,1686.0,1781,1781,955.2538860103627,0,36,0,1000000,3000,4
924336,924336,3697344,7236,31,124,251.0,0.0,251.0,315,315,159.8709677419355,0,7,0,1000000,3000,4
924382,924382,3697528,7237,46,184,230.0,0.0,230.0,296,296,149.04347826086956,0,6,0,1000000,3000,4
924424,924424,3697696,7238,42,168,237.0,0.0,237.0,302,302,153.0952380952381,0,7,0,1000000,3000,4
924466,924466,3697864,7239,42,168,229.0,0.0,229.0,295,295,150.23809523809524,0,6,0,1000000,3000,4
924554,924554,3698216,7240,88,352,630.0,0.0,630.0,705,705,373.82954545454544,0,15,0,1000000,3000,4
925057,925057,3700228,7241,503,2012,1800.0,0.0,1800.0,1958,1958,871.258449304175,0,40,0,1000000,3000,4
