global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
6016,6016,24064,-0.005488879978656769,25.71361541748047,1.802049160003662,0.0017582941800355911,0.03515625,0.0001,14,25,17,27,27,9,9,0,0,0,0,0,0.2109375,1,0.03,0.009859999961236099,1.2620799950382207
6144,6144,24576,0.003125816583633423,28.577560424804688,1.7874904870986938,0.0017635533586144447,0.0,0.0001,18,31,13,18,36,3,9,0,0,0,0,0,0.28125,1,0.03,0.0057128323596771224,0.7312425420386717
6272,6272,25088,0.004739224910736084,16.363805770874023,1.8030438423156738,0.0006247144192457199,0.0,0.0001,11,26,11,22,41,5,12,0,0,0,0,0,0.3203125,1,0.03,0.006275305668168585,0.8032391255255789
6400,6400,25600,0.001720130443572998,7.685111999511719,1.835505723953247,0.0012594619765877724,0.0234375,0.0001,13,26,11,30,32,8,8,0,0,0,0,0,0.25,1,0.03,0.0030398840258385462,0.3891051553073339
6528,6528,26112,0.00822390615940094,6.245932102203369,1.8733751773834229,0.0025306185707449913,0.046875,0.0001,21,30,8,14,37,7,11,0,0,0,0,0,0.2890625,1,0.03,0.0030271150935732294,0.38747073197737336
6656,6656,26624,0.004195254296064377,3.6383368968963623,1.9027974605560303,0.0020531639456748962,0.01171875,0.0001,14,23,19,20,24,11,17,0,0,0,0,0,0.1875,1,0.03,0.002183953061603461,0.279545991885243
6784,6784,27136,0.006046179682016373,2.321697235107422,1.923443078994751,0.0018464410677552223,0.0,0.0001,16,28,16,14,30,13,11,0,0,0,0,0,0.234375,1,0.03,0.0009486582698627899,0.1214282585424371
6912,6912,27648,-0.0009337179362773895,1.8174725770950317,1.9357270002365112,0.0012246975675225258,0.0,0.0001,14,20,19,26,21,9,19,0,0,0,0,0,0.203125,1,0.03,0.0012510468263826624,0.1601339937769808
7040,7040,28160,0.0004968903958797455,8.151466369628906,1.9421055316925049,0.0008576894178986549,0.0,0.0001,18,23,19,11,19,20,18,0,0,0,0,0,0.1796875,1,0.03,0.002933584702986991,0.37549884198233485
7168,7168,28672,0.0014924518764019012,92.71134948730469,1.9434133768081665,6.618164479732513e-05,0.0,0.0001,18,23,11,20,18,22,16,0,0,0,0,0,0.1796875,1,0.03,0.011892688042053123,1.5222640693827998
7296,7296,29184,-0.0012736544013023376,23.092979431152344,1.9426312446594238,6.073247641324997e-05,0.0,0.0001,18,15,21,18,19,16,21,0,0,0,0,0,0.1640625,1,0.03,0.009887433516951205,1.2655914901697543
7424,7424,29696,0.000460110604763031,57.22435760498047,1.939293384552002,0.00040922779589891434,0.0,0.0001,15,19,12,24,21,20,17,0,0,0,0,0,0.1875,1,0.03,0.014096883721549602,1.804401116358349
7552,7552,30208,-0.0030280128121376038,20.77114486694336,1.9303655624389648,0.0012348238378763199,0.0,0.0001,18,18,14,20,19,20,19,0,0,0,0,0,0.15625,1,0.03,0.013455998353038012,1.7223677891888656
