global_step,global_decision_step,approx_global_env_frame_step,episode,episode_decision_steps,episode_approx_env_frame_steps,episode_ext_reward,episode_int_reward,episode_total_reward,episode_final_x_pos,episode_max_x_pos,episode_mean_x_pos,visited_bins,episode_timeout,train_total_timesteps,train_max_episode_steps,frame_skip
40291,40291,161164,247,118,472,622.0,0.0,622.0,701,701,362.83898305084745,15,0,50000,3000,4
40405,40405,161620,248,114,456,735.0,0.0,735.0,813,813,463.9035087719298,17,0,50000,3000,4
40644,40644,162576,249,239,956,1337.0,0.0,1337.0,1442,1442,699.418410041841,29,0,50000,3000,4
40854,40854,163416,250,210,840,1037.0,0.0,1037.0,1134,1134,598.3333333333334,23,0,50000,3000,4
40895,40895,163580,251,41,164,232.0,0.0,232.0,297,297,160.53658536585365,6,0,50000,3000,4
40991,40991,163964,252,96,384,635.0,0.0,635.0,710,710,355.0208333333333,15,0,50000,3000,4
41083,41083,164332,253,92,368,614.0,0.0,614.0,689,689,318.42391304347825,14,0,50000,3000,4
41299,41299,165196,254,216,864,1024.0,0.0,1024.0,1122,1122,610.375,23,0,50000,3000,4
41438,41438,165752,255,139,556,711.0,0.0,711.0,794,794,454.52517985611513,16,0,50000,3000,4
41484,41484,165936,256,46,184,216.0,0.0,216.0,282,282,168.06521739130434,6,0,50000,3000,4
