global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
9600,9600,38400,-0.007520150393247604,16.223148345947266,1.4470216035842896,0.003795457072556019,0.03515625,0.0001,58,25,4,0,27,14,0,0,0,0,0,0,0.453125,1,0.03,0.0,0.0
9728,9728,38912,-0.011899298056960106,44.234405517578125,1.4935791492462158,0.0033208904787898064,0.01171875,0.0001,45,25,6,0,34,17,1,0,0,0,0,0,0.3515625,1,0.03,0.0,0.0
9856,9856,39424,0.00031952932476997375,18.24755859375,1.523747205734253,0.0010834895074367523,0.0,0.0001,42,19,15,0,36,16,0,0,0,0,0,0,0.328125,1,0.03,0.0,0.0
9984,9984,39936,-0.002591751515865326,26.99130630493164,1.5483715534210205,0.00037658773362636566,0.0,0.0001,39,14,6,0,46,23,0,0,0,0,0,0,0.359375,1,0.03,0.0,0.0
10112,10112,40448,0.0016321167349815369,8.342622756958008,1.5419402122497559,0.0006286501884460449,0.00390625,0.0001,42,21,13,1,27,24,0,0,0,0,0,0,0.328125,1,0.03,0.0,0.0
10240,10240,40960,-0.009788651019334793,10.22602653503418,1.5268727540969849,0.0006797844544053078,0.0,0.0001,34,27,10,0,33,24,0,0,0,0,0,0,0.265625,1,0.03,0.0,0.0
10368,10368,41472,-0.012230092659592628,35.97171401977539,1.5334935188293457,0.0014385245740413666,0.0,0.0001,45,22,6,0,41,14,0,0,0,0,0,0,0.3515625,1,0.03,0.0,0.0
10496,10496,41984,-0.003027491271495819,27.059362411499023,1.5583207607269287,0.0011773435398936272,0.02734375,0.0001,34,30,14,0,30,20,0,0,0,0,0,0,0.265625,1,0.03,0.0,0.0
10624,10624,42496,-0.00609956681728363,24.47862434387207,1.5748339891433716,0.0004961863160133362,0.0,0.0001,34,19,19,0,32,24,0,0,0,0,0,0,0.265625,1,0.03,0.0,0.0
10752,10752,43008,-0.0016784891486167908,8.957895278930664,1.5685958862304688,0.0001432318240404129,0.0,0.0001,37,32,14,0,29,16,0,0,0,0,0,0,0.2890625,1,0.03,0.0,0.0
10880,10880,43520,0.0012926515191793442,9.32440185546875,1.539536952972412,0.004364589229226112,0.0234375,0.0001,41,28,12,0,31,15,1,0,0,0,0,0,0.3203125,1,0.03,0.0,0.0
11008,11008,44032,0.005225181579589844,3.1827449798583984,1.4905766248703003,0.006294989958405495,0.20703125,0.0001,48,18,9,1,41,11,0,0,0,0,0,0,0.375,1,0.03,0.0,0.0
11136,11136,44544,-0.00599592924118042,20.90762710571289,1.4861998558044434,0.000505729578435421,0.0078125,0.0001,40,22,9,0,42,14,1,0,0,0,0,0,0.328125,1,0.03,0.0,0.0
11264,11264,45056,0.0017726141959428787,2.6369094848632812,1.4924342632293701,0.00030812807381153107,0.0,0.0001,48,25,12,0,29,14,0,0,0,0,0,0,0.375,1,0.03,0.0,0.0
11392,11392,45568,-0.005767675116658211,17.422367095947266,1.5050735473632812,0.0009420206770300865,0.02734375,0.0001,41,19,8,0,42,18,0,0,0,0,0,0,0.328125,1,0.03,0.0,0.0
11520,11520,46080,0.007902726531028748,12.661264419555664,1.51132333278656,0.008039974607527256,0.3359375,0.0001,49,23,5,0,35,16,0,0,0,0,0,0,0.3828125,1,0.03,0.0,0.0
11648,11648,46592,-0.0021522026509046555,17.629941940307617,1.4982154369354248,0.0010060407221317291,0.0,0.0001,30,19,12,0,56,11,0,0,0,0,0,0,0.4375,1,0.03,0.0,0.0
11776,11776,47104,-0.0008238106966018677,32.56278991699219,1.5076898336410522,0.0004084482789039612,0.0,0.0001,37,21,11,0,42,17,0,0,0,0,0,0,0.328125,1,0.03,0.0,0.0
11904,11904,47616,-0.0011653508991003036,29.931119918823242,1.5174965858459473,0.00013813283294439316,0.0,0.0001,31,20,15,0,43,19,0,0,0,0,0,0,0.3359375,1,0.03,0.0,0.0
12032,12032,48128,0.007094711065292358,4.642275333404541,1.506590485572815,0.0004827277734875679,0.00390625,0.0001,37,17,6,1,51,16,0,0,0,0,0,0,0.3984375,1,0.03,0.0,0.0
12160,12160,48640,-0.001540347933769226,25.536165237426758,1.5062800645828247,7.877219468355179e-05,0.0,0.0001,34,12,13,0,48,21,0,0,0,0,0,0,0.375,1,0.03,0.0,0.0
12288,12288,49152,-0.00221174955368042,6.7890825271606445,1.5114707946777344,7.271487265825272e-05,0.0,0.0001,32,22,8,0,45,21,0,0,0,0,0,0,0.3515625,1,0.03,0.0,0.0
12416,12416,49664,0.003375798463821411,71.05802917480469,1.51431143283844,0.00033162254840135574,0.0,0.0001,32,22,12,0,47,15,0,0,0,0,0,0,0.3671875,1,0.03,0.0,0.0
12544,12544,50176,0.0004902370274066925,30.018169403076172,1.5341869592666626,0.0004977909848093987,0.0,0.0001,35,21,18,0,41,13,0,0,0,0,0,0,0.3203125,1,0.03,0.0,0.0
12672,12672,50688,-0.007329471409320831,21.081401824951172,1.544882893562317,0.00043233390897512436,0.0,0.0001,36,10,18,0,48,16,0,0,0,0,0,0,0.375,1,0.03,0.0,0.0
12800,12800,51200,-0.00027833133935928345,28.154085159301758,1.5570790767669678,0.0002697436138987541,0.0,0.0001,35,28,9,0,39,17,0,0,0,0,0,0,0.3046875,1,0.03,0.0,0.0
12928,12928,51712,-0.00621432438492775,20.496112823486328,1.5635621547698975,0.00022007804363965988,0.0,0.0001,26,27,24,0,40,11,0,0,0,0,0,0,0.3125,1,0.03,0.0,0.0
13056,13056,52224,0.0007218867540359497,2.6548614501953125,1.5546555519104004,0.0009266305714845657,0.00390625,0.0001,39,15,23,0,34,16,1,0,0,0,0,0,0.3046875,1,0.03,0.0,0.0
13184,13184,52736,-0.004521206021308899,25.160911560058594,1.5470938682556152,0.0019022217020392418,0.05859375,0.0001,32,14,14,0,55,13,0,0,0,0,0,0,0.4296875,1,0.03,0.0,0.0
