global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
12416,12416,49664,-0.01118328794836998,3.9878528118133545,1.2241343259811401,0.0024385135620832443,0.015625,0.0001,12,4,57,5,50,0,0,0,0,0,0,0,0.4453125,1,0.03,3.6705335728949573e-06,0.00046982829733055453
12544,12544,50176,0.0016572605818510056,3.1901307106018066,1.1683152914047241,0.008299970999360085,0.14453125,0.0001,12,4,60,7,45,0,0,0,0,0,0,0,0.46875,1,0.03,3.647974271998866e-06,0.00046694070681585487
12672,12672,50688,0.0029747411608695984,1.6634706258773804,1.113279938697815,0.0057213203981518745,0.05859375,0.0001,11,3,49,6,57,2,0,0,0,0,0,0,0.4453125,1,0.03,5.908979010319643e-06,0.0007563493133209143
12800,12800,51200,0.00025260448455810547,22.279417037963867,1.0852748155593872,0.005690029822289944,0.22265625,0.0001,11,0,53,6,58,0,0,0,0,0,0,0,0.453125,1,0.03,9.292291903631087e-06,0.0011894133636647791
12928,12928,51712,-0.00228678435087204,1.1109391450881958,1.048902988433838,0.00048787519335746765,0.0,0.0001,7,0,67,9,44,1,0,0,0,0,0,0,0.5234375,1,0.03,2.35134967502249e-06,0.00030097275840287874
13056,13056,52224,-0.0018775053322315216,5.127691268920898,1.0168287754058838,0.0013953447341918945,0.01171875,0.0001,7,0,57,6,58,0,0,0,0,0,0,0,0.453125,1,0.03,3.689084450758315e-06,0.0004722028096970643
13184,13184,52736,-0.0014316597953438759,21.403005599975586,1.0301810503005981,0.0021531665697693825,0.0,0.0001,6,1,62,4,55,0,0,0,0,0,0,0,0.484375,1,0.03,2.5097582616341856e-06,0.00032124905748917576
13312,13312,53248,-0.007477015256881714,5.440356731414795,1.0617882013320923,0.0016598356887698174,0.03125,0.0001,8,0,51,8,60,1,0,0,0,0,0,0,0.46875,1,0.03,2.696983536186904e-06,0.0003452138926319237
13440,13440,53760,0.021279282867908478,8.033073425292969,1.0785486698150635,0.006536688655614853,0.109375,0.0001,11,0,64,3,50,0,0,0,0,0,0,0,0.5,1,0.03,2.3375279016456165e-06,0.0002992035714106389
13568,13568,54272,0.04208569601178169,2.5534451007843018,1.124298334121704,0.01894373819231987,0.35546875,0.0001,13,0,59,6,50,0,0,0,0,0,0,0,0.4609375,1,0.03,3.1726636917171064e-06,0.0004061009525397896
