global_step,global_decision_step,approx_global_env_frame_step,episode,episode_decision_steps,episode_approx_env_frame_steps,episode_ext_reward,episode_int_reward,episode_total_reward,episode_final_x_pos,episode_max_x_pos,episode_mean_x_pos,visited_bins,episode_timeout,train_total_timesteps,train_max_episode_steps,frame_skip
31831,31831,127324,210,100,400,632.0,0.0,632.0,709,709,375.57,15,0,1000000,3000,4
32031,32031,128124,211,200,800,768.0,0.0,768.0,865,865,494.63,18,0,1000000,3000,4
32120,32120,128480,212,89,356,628.0,0.0,628.0,701,701,364.1685393258427,15,0,1000000,3000,4
32154,32154,128616,213,34,136,245.0,0.0,245.0,307,307,152.0,7,0,1000000,3000,4
32341,32341,129364,214,187,748,806.0,0.0,806.0,898,898,525.6844919786096,18,0,1000000,3000,4
32704,32704,130816,215,363,1452,1003.0,0.0,1003.0,1131,1131,665.8870523415978,23,0,1000000,3000,4
32740,32740,130960,216,36,144,243.0,0.0,243.0,306,306,157.44444444444446,7,0,1000000,3000,4
32855,32855,131420,217,115,460,607.0,0.0,607.0,686,686,352.60869565217394,14,0,1000000,3000,4
33071,33071,132284,218,216,864,715.0,0.0,715.0,815,815,546.3055555555555,17,0,1000000,3000,4
33112,33112,132448,219,41,164,237.0,0.0,237.0,303,303,148.70731707317074,7,0,1000000,3000,4
33157,33157,132628,220,45,180,243.0,0.0,243.0,307,307,130.4,7,0,1000000,3000,4
33198,33198,132792,221,41,164,243.0,0.0,243.0,309,309,138.1951219512195,7,0,1000000,3000,4
33415,33415,133660,222,217,868,1315.0,0.0,1315.0,1413,1413,598.0276497695853,29,0,1000000,3000,4
33771,33771,135084,223,356,1424,1002.0,0.0,1002.0,1129,1129,657.1601123595506,23,0,1000000,3000,4
33946,33946,135784,224,175,700,632.0,0.0,632.0,722,723,478.6742857142857,15,0,1000000,3000,4
33987,33987,135948,225,41,164,226.0,0.0,226.0,291,291,167.8048780487805,6,0,1000000,3000,4
34143,34143,136572,226,156,624,796.0,0.0,796.0,884,884,520.6794871794872,18,0,1000000,3000,4
34221,34221,136884,227,78,312,615.0,0.0,615.0,688,688,335.7692307692308,14,0,1000000,3000,4
34254,34254,137016,228,33,132,242.0,0.0,242.0,305,305,157.5151515151515,7,0,1000000,3000,4
34297,34297,137188,229,43,172,230.0,0.0,230.0,295,295,151.97674418604652,6,0,1000000,3000,4
34337,34337,137348,230,40,160,232.0,0.0,232.0,297,297,164.1,6,0,1000000,3000,4
34375,34375,137500,231,38,152,234.0,0.0,234.0,298,298,160.1315789473684,6,0,1000000,3000,4
34474,34474,137896,232,99,396,624.0,0.0,624.0,701,701,369.2323232323232,15,0,1000000,3000,4
34731,34731,138924,233,257,1028,1684.0,0.0,1684.0,1792,1792,860.6614785992218,36,0,1000000,3000,4
34831,34831,139324,234,100,400,609.0,0.0,609.0,684,684,369.62,14,0,1000000,3000,4
34926,34926,139704,235,95,380,619.0,0.0,619.0,694,694,405.9789473684211,14,0,1000000,3000,4
35022,35022,140088,236,96,384,614.0,0.0,614.0,690,690,380.1666666666667,14,0,1000000,3000,4
35051,35051,140204,237,29,116,247.0,0.0,247.0,310,310,156.20689655172413,7,0,1000000,3000,4
35175,35175,140700,238,124,496,769.0,0.0,769.0,850,850,534.75,18,0,1000000,3000,4
35257,35257,141028,239,82,328,651.0,0.0,651.0,722,722,385.2439024390244,15,0,1000000,3000,4
35869,35869,143476,240,612,2448,1240.0,0.0,1240.0,1418,1418,728.4232026143791,29,0,1000000,3000,4
35942,35942,143768,241,73,292,612.0,0.0,612.0,683,683,320.7945205479452,14,0,1000000,3000,4
36077,36077,144308,242,135,540,1042.0,0.0,1042.0,1124,1124,580.3407407407408,23,0,1000000,3000,4
36121,36121,144484,243,44,176,217.0,0.0,217.0,281,281,168.70454545454547,6,0,1000000,3000,4
36309,36309,145236,244,188,752,724.0,0.0,724.0,819,819,539.8085106382979,17,0,1000000,3000,4
36671,36671,146684,245,362,1448,1291.0,0.0,1291.0,1421,1421,778.9723756906077,29,0,1000000,3000,4
36878,36878,147512,246,207,828,1037.0,0.0,1037.0,1135,1135,683.096618357488,23,0,1000000,3000,4
36915,36915,147660,247,37,148,229.0,0.0,229.0,293,293,173.43243243243242,6,0,1000000,3000,4
36946,36946,147784,248,31,124,246.0,0.0,246.0,310,310,151.29032258064515,7,0,1000000,3000,4
37175,37175,148700,249,229,916,1560.0,0.0,1560.0,1663,1663,819.2489082969432,34,0,1000000,3000,4
